onet_code,xi,chi,ability,value,value_norm01_global
49-9031.00,3.036983551111448,0.4308058966942184,Control Precision,3.12,0.7572815533980582
49-9041.00,2.900735879439153,0.5971906874854632,Control Precision,3.88,0.9417475728155339
49-9043.00,3.231007121953567,0.7060799786381974,Control Precision,3.12,0.7572815533980582
49-9044.00,3.2270817076747464,0.7523303311703772,Control Precision,4.0,0.970873786407767
49-9045.00,3.4579564077874845,0.6192052116753652,Control Precision,3.25,0.7888349514563107
49-9051.00,3.156897501473545,0.4333658901025046,Control Precision,3.75,0.9101941747572815
49-9052.00,3.14566337089628,0.4550064636397642,Control Precision,3.62,0.8786407766990292
49-9061.00,2.771384017163172,0.5596230442891754,Control Precision,3.25,0.7888349514563107
49-9062.00,2.586995892309094,0.4107024051221429,Control Precision,3.25,0.7888349514563107
49-9063.00,3.241775571550189,0.4999972584908258,Control Precision,4.12,1.0
49-9064.00,3.16987911527371,0.46398702803818,Control Precision,4.0,0.970873786407767
49-9071.00,3.0348800996864824,0.5672453039920764,Control Precision,3.25,0.7888349514563107
49-9081.00,2.48912493512478,0.5028923929205288,Control Precision,3.88,0.9417475728155339
49-9091.00,3.3133087349755224,0.5370422929478941,Control Precision,3.0,0.7281553398058253
49-9092.00,2.7499989476939724,0.3749029035564942,Control Precision,3.62,0.8786407766990292
49-9094.00,3.6448723286687015,0.480721429282923,Control Precision,3.25,0.7888349514563107
49-9095.00,3.121569280422648,0.5209850314762703,Control Precision,3.63,0.8810679611650485
49-9096.00,3.457517312592717,0.6518835507833514,Control Precision,3.5,0.8495145631067961
49-9097.00,2.982346949951652,0.4643639562724857,Control Precision,3.75,0.9101941747572815
49-9098.00,3.1928851419559177,0.6348811868823642,Control Precision,3.38,0.8203883495145631
49-9099.01,2.3946232166126697,0.418207783883923,Control Precision,3.88,0.9417475728155339
51-1011.00,2.316644019255727,0.0975587191892468,Control Precision,3.0,0.7281553398058253
51-2011.00,3.0806254666279123,0.6373065161185901,Control Precision,3.38,0.8203883495145631
51-2021.00,3.248807073786782,0.6237196122851065,Control Precision,3.12,0.7572815533980582
51-2022.00,3.023447833318123,0.4681122582021408,Control Precision,3.12,0.7572815533980582
51-2023.00,3.157151018467737,0.6457127417727284,Control Precision,3.25,0.7888349514563107
51-2031.00,3.0965939613546887,0.664470976946433,Control Precision,3.25,0.7888349514563107
51-2041.00,3.314698063948719,0.7177370040363494,Control Precision,3.5,0.8495145631067961
51-2051.00,3.3291525167249287,0.5419371456828506,Control Precision,3.12,0.7572815533980582
51-2061.00,3.0412039188235576,0.5412236384070404,Control Precision,3.12,0.7572815533980582
51-2092.00,3.2775275686163554,0.3454329625466721,Control Precision,3.0,0.7281553398058253
51-3011.00,3.4804382746908686,0.3455229423341012,Control Precision,2.62,0.6359223300970874
51-3021.00,4.08144033124396,0.3880380882133176,Control Precision,3.12,0.7572815533980582
51-3022.00,3.68219867493684,0.4989877300298065,Control Precision,3.0,0.7281553398058253
51-3023.00,3.8190246715560585,0.4560634390983634,Control Precision,3.12,0.7572815533980582
51-3091.00,3.2134017949755034,0.5124452744843857,Control Precision,3.25,0.7888349514563107
51-3092.00,3.014554059669288,0.4058326312864462,Control Precision,3.0,0.7281553398058253
51-3093.00,3.2358859975936016,0.5185100284118199,Control Precision,2.88,0.6990291262135921
51-4021.00,3.243189048531397,0.5775973457485527,Control Precision,3.5,0.8495145631067961
51-4022.00,3.2708056508820698,0.6663747127509905,Control Precision,3.5,0.8495145631067961
51-4023.00,3.265285045090062,0.640762785380354,Control Precision,3.88,0.9417475728155339
51-4031.00,3.349005604618105,0.6916311567964545,Control Precision,3.75,0.9101941747572815
51-4032.00,3.306937283745783,0.6685093487897463,Control Precision,3.62,0.8786407766990292
51-4033.00,3.275052233078879,0.6758319003425667,Control Precision,4.0,0.970873786407767
51-4034.00,3.258349891648331,0.6742340335096995,Control Precision,3.12,0.7572815533980582
51-4035.00,3.205259809582036,0.6641956807898147,Control Precision,3.5,0.8495145631067961
51-4041.00,2.85485392231244,0.5707050635346578,Control Precision,3.75,0.9101941747572815
51-4051.00,3.0978834540627376,0.5592751415921758,Control Precision,4.0,0.970873786407767
51-4052.00,3.293304223970095,0.6494538559047447,Control Precision,3.0,0.7281553398058253
51-4061.00,2.8577563682249223,0.5554622717453677,Control Precision,3.75,0.9101941747572815
51-4062.00,3.1671409650525013,0.5327038664212862,Control Precision,3.25,0.7888349514563107
51-4071.00,3.5041710389274723,0.695616240728035,Control Precision,3.0,0.7281553398058253
51-4072.00,3.280948609316862,0.6770185841250673,Control Precision,3.12,0.7572815533980582
51-4081.00,3.295956132446103,0.6993890266359785,Control Precision,4.0,0.970873786407767
51-4111.00,3.0399428884300512,0.6277261731918407,Control Precision,3.88,0.9417475728155339
51-4121.00,3.186192015779836,0.6198616377190169,Control Precision,3.25,0.7888349514563107
51-4122.00,3.1799038415056486,0.6445263508536063,Control Precision,3.25,0.7888349514563107
51-4191.00,3.1883976319858296,0.606368560135411,Control Precision,3.62,0.8786407766990292
51-4192.00,3.2262609797679134,0.5916065556658253,Control Precision,2.75,0.6674757281553398
51-4193.00,3.1542635076745653,0.5552922113184104,Control Precision,3.25,0.7888349514563107
51-4194.00,3.230159538981057,0.6942168380363195,Control Precision,3.5,0.8495145631067961
51-5111.00,2.993668509377941,0.2994918008656265,Control Precision,3.0,0.7281553398058253
51-5112.00,3.369470434797757,0.3829213884951204,Control Precision,3.88,0.9417475728155339
51-5113.00,3.596543422275197,0.5538415640218661,Control Precision,3.25,0.7888349514563107
51-6011.00,3.5278766049123926,0.4946390772839183,Control Precision,3.12,0.7572815533980582
51-6021.00,3.577073225789829,0.6201355638755092,Control Precision,3.12,0.7572815533980582
51-6031.00,3.4849099159002117,0.6327469660035991,Control Precision,3.25,0.7888349514563107
51-6041.00,3.575417579907496,0.5257453316693249,Control Precision,3.12,0.7572815533980582
51-6042.00,3.4465571780675157,0.650624627713437,Control Precision,3.12,0.7572815533980582
51-6051.00,3.6867278950588527,0.5379831944226834,Control Precision,3.25,0.7888349514563107
51-6052.00,3.611890420382674,0.3949788788132513,Control Precision,3.25,0.7888349514563107
51-6061.00,3.1158732429019578,0.4931561711933305,Control Precision,3.38,0.8203883495145631
51-6062.00,3.1544556589454467,0.516573955500472,Control Precision,3.38,0.8203883495145631
51-6063.00,3.086045448713341,0.5387652738040571,Control Precision,3.5,0.8495145631067961
51-6064.00,3.2651138682261243,0.6069542862090201,Control Precision,3.5,0.8495145631067961
51-6091.00,3.2835282234105425,0.6352432156801345,Control Precision,3.12,0.7572815533980582
51-6092.00,3.111030282126808,0.3012924792367936,Control Precision,3.0,0.7281553398058253
51-6093.00,3.624525234971248,0.5008647378370373,Control Precision,3.62,0.8786407766990292
51-7011.00,3.307102348782502,0.5053086932426796,Control Precision,3.62,0.8786407766990292
51-7021.00,3.469410531362517,0.4156369371298246,Control Precision,3.25,0.7888349514563107
51-7031.00,3.2614351940222512,0.4889593312936494,Control Precision,3.5,0.8495145631067961
51-7032.00,3.3037777795014467,0.4544870359531803,Control Precision,4.0,0.970873786407767
51-7041.00,3.3637405755277343,0.6592945991846727,Control Precision,3.5,0.8495145631067961
51-7042.00,3.290243028117704,0.6809908007631253,Control Precision,3.62,0.8786407766990292
51-8011.00,2.331069774297026,0.2738394633318074,Control Precision,2.88,0.6990291262135921
51-8012.00,2.7223824182918417,0.327756369947518,Control Precision,2.38,0.5776699029126213
51-8013.00,2.742613032711552,0.4175025024949873,Control Precision,3.0,0.7281553398058253
51-8013.03,2.702313664109812,0.4811934762300877,Control Precision,3.75,0.9101941747572815
51-8013.04,2.723760806046455,0.5255705345764825,Control Precision,3.5,0.8495145631067961
51-8021.00,2.79268838376352,0.4462426217259054,Control Precision,3.12,0.7572815533980582
51-8031.00,2.9016526964195006,0.4320899177936936,Control Precision,3.0,0.7281553398058253
51-8091.00,2.724346358577812,0.4377538930698554,Control Precision,3.75,0.9101941747572815
51-8092.00,2.73449937910697,0.4091482761197749,Control Precision,3.5,0.8495145631067961
51-8093.00,2.8305513139690843,0.4077968142434043,Control Precision,3.0,0.7281553398058253
51-8099.01,2.457915426824944,0.4730198329350702,Control Precision,3.62,0.8786407766990292
51-9011.00,2.747647531391595,0.4425404507805553,Control Precision,3.5,0.8495145631067961
51-9012.00,2.962092073224388,0.5377273899539363,Control Precision,3.0,0.7281553398058253
51-9021.00,3.1303197090918298,0.5121077872140604,Control Precision,3.62,0.8786407766990292
51-9022.00,3.321062947367485,0.67257956665172,Control Precision,3.5,0.8495145631067961
51-9023.00,3.218288642479143,0.5380485185312139,Control Precision,3.12,0.7572815533980582
51-9031.00,3.529336052215029,0.5946245316580184,Control Precision,3.12,0.7572815533980582
51-9032.00,3.3725500423699684,0.689320269043465,Control Precision,3.62,0.8786407766990292
51-9041.00,3.171536423402227,0.6130178404203178,Control Precision,3.12,0.7572815533980582
51-9051.00,3.150670977361771,0.5554658471573072,Control Precision,3.5,0.8495145631067961
51-9061.00,2.496589610614244,0.4981065403346151,Control Precision,2.88,0.6990291262135921
51-9071.00,3.208424880212276,0.4025110158176829,Control Precision,3.12,0.7572815533980582
51-9071.06,2.83758128598999,0.2763956328544929,Control Precision,4.25,1.0
51-9081.00,3.2429363311536394,0.3961857082711035,Control Precision,3.88,0.9417475728155339
51-9082.00,3.168011451282942,0.4544347595983258,Control Precision,3.62,0.8786407766990292
51-9083.00,3.2941670081445227,0.4922604357269171,Control Precision,4.25,1.0
51-9111.00,3.3932077128277784,0.5846436522504924,Control Precision,3.62,0.8786407766990292
51-9123.00,3.281909287832285,0.5326194204863806,Control Precision,2.88,0.6990291262135921
51-9124.00,3.2972091301137967,0.4947558733639008,Control Precision,3.62,0.8786407766990292
51-9141.00,3.02293360754757,0.5149319122291826,Control Precision,3.25,0.7888349514563107
51-9151.00,3.1494194228568757,0.3183611139441388,Control Precision,2.88,0.6990291262135921
51-9161.00,3.2167646188045964,0.5958387717210822,Control Precision,3.88,0.9417475728155339
51-9162.00,2.961157945284802,0.4221098481206284,Control Precision,3.0,0.7281553398058253
51-9191.00,3.248400188523277,0.6120239199371903,Control Precision,3.38,0.8203883495145631
51-9192.00,3.080381226301076,0.5928334129389337,Control Precision,3.0,0.7281553398058253
51-9193.00,3.205422433471896,0.624086017838642,Control Precision,3.12,0.7572815533980582
51-9194.00,3.2181381416295816,0.520002074060829,Control Precision,3.75,0.9101941747572815
51-9195.03,3.356035809324136,0.5351191872904526,Control Precision,3.75,0.9101941747572815
51-9195.04,3.162584277063775,0.511465085533056,Control Precision,3.75,0.9101941747572815
51-9195.05,3.6791244803238814,0.4558537646445497,Control Precision,4.0,0.970873786407767
51-9196.00,3.331808480532065,0.7119160238036574,Control Precision,3.0,0.7281553398058253
51-9197.00,3.501269023371886,0.6319147966896906,Control Precision,3.62,0.8786407766990292
51-9198.00,3.3792285630138155,0.5662343667313923,Control Precision,3.38,0.8203883495145631
53-1041.00,4.009291575485462,0.2955627055480616,Control Precision,3.0,0.7281553398058253
53-1042.00,5.659922643675351,0.0951483296852682,Control Precision,2.62,0.6359223300970874
53-1042.01,6.154827084174883,0.0640915785608556,Control Precision,2.5,0.6067961165048543
53-1043.00,2.522462347781092,0.0658608755334007,Control Precision,2.38,0.5776699029126213
53-2011.00,3.655371569867292,0.0554117978754344,Control Precision,4.5,1.0
53-2012.00,2.6510573842396243,0.05053301888309,Control Precision,4.5,1.0
53-2021.00,5.76358859850981,0.0850016646402601,Control Precision,2.88,0.6990291262135921
53-2022.00,5.665598351067623,0.0928995875517027,Control Precision,2.88,0.6990291262135921
53-2031.00,4.814956185632784,0.2334835913723534,Control Precision,1.88,0.45631067961165045
53-3011.00,4.48252829065485,0.2578167133049706,Control Precision,3.12,0.7572815533980582
53-3031.00,4.514277794359566,0.361420690700711,Control Precision,3.0,0.7281553398058253
53-3032.00,3.5926306658876754,0.3574451841717878,Control Precision,3.88,0.9417475728155339
53-3033.00,3.8316930178360993,0.3255381512068576,Control Precision,3.0,0.7281553398058253
53-3051.00,5.026787010720739,0.2447904386529652,Control Precision,3.25,0.7888349514563107
53-3052.00,4.471384091391655,0.2851159887582853,Control Precision,3.38,0.8203883495145631
53-3053.00,4.291690275260478,0.2079696896890336,Control Precision,3.25,0.7888349514563107
53-4011.00,2.927168077876059,0.2645194101477032,Control Precision,4.0,0.970873786407767
53-4013.00,3.5039069125469617,0.4013663334141345,Control Precision,3.75,0.9101941747572815
53-4031.00,3.552427937141585,0.253503462067471,Control Precision,3.12,0.7572815533980582
53-4041.00,4.511027943657121,0.1709967712497547,Control Precision,4.0,0.970873786407767
53-5011.00,3.478653207317652,0.420722035899727,Control Precision,3.75,0.9101941747572815
53-5021.00,3.612367660510035,0.1850796996471881,Control Precision,3.25,0.7888349514563107
53-5022.00,3.875192314028448,0.2905081539381238,Control Precision,4.0,0.970873786407767
53-5031.00,2.961637571526429,0.3886830890534181,Control Precision,3.88,0.9417475728155339
53-6011.00,3.473723668483906,0.2863582985533034,Control Precision,3.25,0.7888349514563107
53-6021.00,4.427043964244136,0.4126520630516991,Control Precision,2.88,0.6990291262135921
53-6031.00,3.831337895654452,0.3603314745358096,Control Precision,3.0,0.7281553398058253
53-6041.00,2.0224513907891044,0.1830438487986767,Control Precision,2.62,0.6359223300970874
53-6051.01,2.0077448496780117,0.4068336804180113,Control Precision,3.25,0.7888349514563107
53-6051.07,2.052489837904246,0.4421530895297361,Control Precision,3.0,0.7281553398058253
53-6061.00,4.672885638289623,0.2944118616318924,Control Precision,2.12,0.5145631067961165
53-7011.00,3.32808040590835,0.5438030232243191,Control Precision,3.5,0.8495145631067961
53-7021.00,3.374551271950058,0.5345909593160804,Control Precision,4.12,1.0
53-7031.00,3.34072748070434,0.6291830619503742,Control Precision,4.0,0.970873786407767
53-7041.00,3.501813739791245,0.6940044419614506,Control Precision,3.88,0.9417475728155339
53-7051.00,3.553352192814266,0.6484807570902295,Control Precision,4.0,0.970873786407767
53-7061.00,3.459948454467785,0.5420865758951907,Control Precision,3.0,0.7281553398058253
53-7062.00,3.6880193394566776,0.5521289290655195,Control Precision,3.12,0.7572815533980582
53-7062.04,3.4877561815268865,0.5109715846418963,Control Precision,3.62,0.8786407766990292
53-7063.00,3.27081313319557,0.6186776828678227,Control Precision,3.75,0.9101941747572815
53-7064.00,3.471481183589022,0.5508831144918137,Control Precision,2.25,0.5461165048543689
53-7065.00,4.124346380278373,0.403295863973908,Control Precision,2.62,0.6359223300970874
53-7071.00,3.0986541445079427,0.4122499465894724,Control Precision,3.12,0.7572815533980582
53-7072.00,3.0815374494637373,0.4588735285123837,Control Precision,3.25,0.7888349514563107
53-7073.00,3.0982753882185143,0.4736889539875402,Control Precision,4.0,0.970873786407767
53-7081.00,3.6579984192894974,0.3672869718198563,Control Precision,2.88,0.6990291262135921
53-7121.00,3.295457758696182,0.5040579686233991,Control Precision,4.0,0.970873786407767
11-1011.00,0.0432880374740697,0.428554446147045,Depth Perception,1.38,0.3349514563106796
11-1011.03,0.7319711650522066,0.5689972886910015,Depth Perception,1.75,0.42475728155339804
11-1021.00,6.009418790413957,0.2249623046912035,Depth Perception,1.62,0.3932038834951456
11-2011.00,6.186037763263066,0.3534879230816969,Depth Perception,1.0,0.24271844660194175
11-2021.00,0.5228602622859758,0.329644241090433,Depth Perception,0.75,0.1820388349514563
11-2022.00,5.913709870277248,0.2702259567642287,Depth Perception,0.5,0.12135922330097088
11-2033.00,6.22221580559785,0.4352335646664907,Depth Perception,0.0,0.0
11-3012.00,5.92454583752824,0.3144911988944552,Depth Perception,1.62,0.3932038834951456
11-3013.00,5.98552485495477,0.161412467670889,Depth Perception,2.12,0.5145631067961165
11-3013.01,0.5435556012825746,0.4130590289308359,Depth Perception,2.0,0.4854368932038835
11-3021.00,0.3670887892730913,0.3243190125393295,Depth Perception,1.12,0.2718446601941748
11-3031.00,0.051494081126868,0.2822642132868055,Depth Perception,0.62,0.15048543689320387
11-3031.01,6.148192677012326,0.3595297959650215,Depth Perception,0.62,0.15048543689320387
11-3031.03,0.5340934561205879,0.3991306703008781,Depth Perception,0.88,0.21359223300970873
11-3051.00,1.3134581371015273,0.1989424541118191,Depth Perception,2.0,0.4854368932038835
11-3051.01,1.4841349685704164,0.4914131197576318,Depth Perception,2.25,0.5461165048543689
11-3051.02,1.8948787588329048,0.3841222058814747,Depth Perception,2.0,0.4854368932038835
11-3051.03,2.075153839565387,0.3588160067798626,Depth Perception,1.88,0.45631067961165045
11-3051.04,2.180300758593517,0.3643382047763537,Depth Perception,2.38,0.5776699029126213
11-3051.06,1.8995174726333008,0.3619763582343961,Depth Perception,2.5,0.6067961165048543
11-3061.00,6.1840020285821184,0.1570309886772475,Depth Perception,1.12,0.2718446601941748
11-3071.04,1.392188541483666,0.2250395021546922,Depth Perception,1.38,0.3349514563106796
11-3111.00,0.0771132916733985,0.3880709943179223,Depth Perception,0.0,0.0
11-3121.00,6.206172350305481,0.3682831964217108,Depth Perception,0.5,0.12135922330097088
11-3131.00,0.2840099047546617,0.4198800825372232,Depth Perception,0.62,0.15048543689320387
11-9021.00,1.2297930293988537,0.2799142353404707,Depth Perception,2.62,0.6359223300970874
11-9031.00,6.194234097715824,0.5442641815596887,Depth Perception,0.88,0.21359223300970873
11-9032.00,6.114996342299024,0.5494181131424678,Depth Perception,0.75,0.1820388349514563
11-9033.00,6.00315216044644,0.5891736908121812,Depth Perception,0.12,0.029126213592233007
11-9041.00,0.937107716436116,0.4452235315242326,Depth Perception,2.12,0.5145631067961165
11-9041.01,1.4881990235757905,0.5500656066314279,Depth Perception,2.0,0.4854368932038835
11-9051.00,5.430672624270965,0.1948816263706342,Depth Perception,1.62,0.3932038834951456
11-9071.00,5.220005326393096,0.2507890520677467,Depth Perception,1.62,0.3932038834951456
11-9072.00,5.398059145156708,0.2846282913798282,Depth Perception,1.25,0.30339805825242716
11-9081.00,5.370140969998184,0.3992321234350646,Depth Perception,1.88,0.45631067961165045
11-9111.00,0.1088630553768236,0.431270105092554,Depth Perception,1.25,0.30339805825242716
11-9121.00,0.7306028221630059,0.525811436126145,Depth Perception,1.62,0.3932038834951456
11-9121.01,0.3788404805495073,0.4717310291252983,Depth Perception,0.75,0.1820388349514563
11-9121.02,1.151171244999368,0.5199114364580348,Depth Perception,1.75,0.42475728155339804
11-9131.00,5.3358018701970575,0.3459666620832203,Depth Perception,1.75,0.42475728155339804
11-9141.00,6.016525751338974,0.1938837711119767,Depth Perception,0.88,0.21359223300970873
11-9151.00,0.0112148476474859,0.5411735940745532,Depth Perception,1.25,0.30339805825242716
11-9161.00,0.4692335569122504,0.477072923987171,Depth Perception,1.88,0.45631067961165045
11-9171.00,5.699652055368022,0.2931433281835096,Depth Perception,2.12,0.5145631067961165
11-9179.01,0.0431598923943353,0.3642190630584683,Depth Perception,1.75,0.42475728155339804
11-9179.02,5.664861962785134,0.271532654751934,Depth Perception,1.5,0.3640776699029126
11-9199.01,0.7266915245160508,0.4696403171220251,Depth Perception,0.5,0.12135922330097088
11-9199.02,0.6306113112430349,0.4635745946350272,Depth Perception,1.25,0.30339805825242716
11-9199.08,0.5701552177614592,0.2332781082841879,Depth Perception,1.75,0.42475728155339804
11-9199.09,1.932368764474121,0.1067965156246468,Depth Perception,2.12,0.5145631067961165
11-9199.10,1.3256365724106802,0.3393122816740593,Depth Perception,1.62,0.3932038834951456
11-9199.11,1.19484762989641,0.4708805552652025,Depth Perception,2.0,0.4854368932038835
13-1011.00,5.98481568121195,0.4061452098540085,Depth Perception,0.25,0.06067961165048544
13-1021.00,4.37583793939748,0.0722859425590822,Depth Perception,1.62,0.3932038834951456
13-1022.00,0.4109924160227859,0.1263459724852309,Depth Perception,0.62,0.15048543689320387
13-1023.00,0.5520027690977645,0.1791582034742468,Depth Perception,0.38,0.09223300970873786
13-1031.00,0.5397846570230027,0.2613571453339793,Depth Perception,0.88,0.21359223300970873
13-1032.00,2.33065603286353,0.2499894448419347,Depth Perception,2.0,0.4854368932038835
13-1041.01,1.1179818287056449,0.3506376126116227,Depth Perception,2.5,0.6067961165048543
13-1041.03,0.3068637901177291,0.4419888130379913,Depth Perception,0.38,0.09223300970873786
13-1041.04,1.1011102317235697,0.3719092536665355,Depth Perception,2.62,0.6359223300970874
13-1041.06,6.156213180731713,0.2408408111110233,Depth Perception,2.12,0.5145631067961165
13-1041.07,0.7931597056434818,0.4281748731570335,Depth Perception,1.0,0.24271844660194175
13-1041.08,4.916393472164938,0.1430164897648749,Depth Perception,0.5,0.12135922330097088
13-1051.00,1.3240001377845996,0.2679865905714522,Depth Perception,0.62,0.15048543689320387
13-1071.00,6.173325090574515,0.3394120345538251,Depth Perception,0.25,0.06067961165048544
13-1074.00,4.753634777016684,0.2844640733885865,Depth Perception,2.12,0.5145631067961165
13-1075.00,0.1889818000686158,0.3247890598311123,Depth Perception,0.12,0.029126213592233007
13-1081.00,0.5238049791521895,0.2398170282377765,Depth Perception,0.38,0.09223300970873786
13-1081.01,1.4398547868617817,0.3175010679424027,Depth Perception,1.38,0.3349514563106796
13-1081.02,1.3539187282032958,0.135198412700818,Depth Perception,0.88,0.21359223300970873
13-1111.00,0.9452283159824152,0.3954005003060865,Depth Perception,0.5,0.12135922330097088
13-1121.00,6.1011413009493305,0.3580724907353939,Depth Perception,1.5,0.3640776699029126
13-1131.00,6.0286213205005135,0.4050077186106269,Depth Perception,0.75,0.1820388349514563
13-1141.00,0.2907728630487508,0.3971089606064563,Depth Perception,0.25,0.06067961165048544
13-1151.00,0.0824971728011075,0.3769409172603343,Depth Perception,0.75,0.1820388349514563
13-1161.00,0.6830023646584095,0.4275656050272805,Depth Perception,0.75,0.1820388349514563
13-1161.01,0.5293278767525879,0.304169990954577,Depth Perception,0.12,0.029126213592233007
13-1199.04,0.8110634968504219,0.4300545958267456,Depth Perception,0.75,0.1820388349514563
13-1199.05,0.8417859622375393,0.5293495894076662,Depth Perception,0.62,0.15048543689320387
13-1199.06,5.112857492262097,0.1439105460408159,Depth Perception,0.88,0.21359223300970873
13-1199.07,1.2063885746747411,0.3871785918046034,Depth Perception,1.5,0.3640776699029126
13-2022.00,1.5728660933478893,0.1502626209516507,Depth Perception,1.75,0.42475728155339804
13-2023.00,1.1189103939654526,0.2453937842554601,Depth Perception,2.38,0.5776699029126213
13-2031.00,0.4266786894064343,0.3587692731109581,Depth Perception,0.5,0.12135922330097088
13-2041.00,0.6580261306930033,0.3066582110647664,Depth Perception,0.38,0.09223300970873786
13-2052.00,0.0898399126609547,0.4501431593370665,Depth Perception,0.38,0.09223300970873786
13-2053.00,0.8503122727209378,0.2781722116789119,Depth Perception,0.88,0.21359223300970873
13-2061.00,0.6284778747563359,0.4341738360905043,Depth Perception,0.25,0.06067961165048544
13-2071.00,6.0865882297630325,0.4088559988590053,Depth Perception,0.0,0.0
13-2072.00,6.114438597915364,0.2719890356671332,Depth Perception,0.5,0.12135922330097088
13-2081.00,6.221210202493147,0.2369129373023133,Depth Perception,0.25,0.06067961165048544
13-2082.00,5.788776850082179,0.2092701794001317,Depth Perception,0.0,0.0
13-2099.01,1.1046696851649505,0.5507251229516121,Depth Perception,0.75,0.1820388349514563
13-2099.04,0.6563389181294915,0.3650524516552589,Depth Perception,0.88,0.21359223300970873
15-1211.00,1.062428753271154,0.3278357774878006,Depth Perception,0.62,0.15048543689320387
15-1211.01,0.5932649110266809,0.528663008398599,Depth Perception,1.62,0.3932038834951456
15-1212.00,0.7848864317626825,0.2927734563252427,Depth Perception,0.75,0.1820388349514563
15-1221.00,0.6656612660243861,0.3252277791497434,Depth Perception,0.75,0.1820388349514563
15-1231.00,1.5952365890863978,0.1735673418980226,Depth Perception,1.88,0.45631067961165045
15-1232.00,1.6549504641582633,0.1729617565755807,Depth Perception,0.75,0.1820388349514563
15-1241.00,1.148774053199299,0.2806013649870387,Depth Perception,1.5,0.3640776699029126
15-1241.01,1.3921015985123648,0.2310772479256387,Depth Perception,1.5,0.3640776699029126
15-1242.00,0.9789586432515978,0.2672713687879087,Depth Perception,0.38,0.09223300970873786
15-1243.00,0.9008376034859592,0.2828340902470112,Depth Perception,1.12,0.2718446601941748
15-1243.01,1.3207454831560597,0.2753841897983863,Depth Perception,0.88,0.21359223300970873
15-1244.00,1.2597141985401508,0.1348613427142011,Depth Perception,2.0,0.4854368932038835
15-1251.00,1.094201995607587,0.2345239179873533,Depth Perception,0.88,0.21359223300970873
15-1252.00,1.3096121022394662,0.4522667520977108,Depth Perception,0.75,0.1820388349514563
15-1253.00,1.37375055058217,0.4887001598756539,Depth Perception,0.62,0.15048543689320387
15-1254.00,0.8945441107975675,0.2361776013975826,Depth Perception,0.75,0.1820388349514563
15-1255.01,0.7953480534571382,0.3178969690076014,Depth Perception,0.62,0.15048543689320387
15-1299.01,0.9791888517383124,0.3203560554033627,Depth Perception,0.75,0.1820388349514563
15-1299.03,0.714855444433118,0.3196608858235149,Depth Perception,0.75,0.1820388349514563
15-1299.05,0.9608788154952153,0.4438152548427787,Depth Perception,1.0,0.24271844660194175
15-1299.08,1.343506980824364,0.4266161594401031,Depth Perception,0.62,0.15048543689320387
15-1299.09,0.5248482767131901,0.3776695555210021,Depth Perception,1.12,0.2718446601941748
15-2011.00,0.5250368897431925,0.384492629466713,Depth Perception,1.0,0.24271844660194175
15-2021.00,0.8339749191584377,0.3340271926133421,Depth Perception,0.38,0.09223300970873786
15-2031.00,0.966633156558256,0.4528019999749144,Depth Perception,0.25,0.06067961165048544
15-2041.00,1.0032591670145714,0.5002177722473157,Depth Perception,0.62,0.15048543689320387
15-2041.01,0.7771460093091981,0.5930814252354714,Depth Perception,0.75,0.1820388349514563
15-2051.01,0.8724737081914924,0.405218718292031,Depth Perception,0.38,0.09223300970873786
15-2051.02,0.868030111631089,0.3388509464992562,Depth Perception,0.38,0.09223300970873786
15-2099.01,0.9196315232459096,0.38306738665934,Depth Perception,0.88,0.21359223300970873
17-1011.00,1.3095227629917172,0.320629929235699,Depth Perception,2.5,0.6067961165048543
17-1012.00,1.0737768880708851,0.329320780037784,Depth Perception,2.0,0.4854368932038835
17-1021.00,1.5917282660867194,0.2606115995212885,Depth Perception,2.0,0.4854368932038835
17-1022.00,1.5308574747022945,0.3078978314620185,Depth Perception,3.0,0.7281553398058253
17-1022.01,1.4883651229065882,0.3573584716773765,Depth Perception,2.25,0.5461165048543689
17-2011.00,1.5436722834202328,0.5583795095793345,Depth Perception,1.75,0.42475728155339804
17-2021.00,1.361538093601098,0.3621965296045514,Depth Perception,2.38,0.5776699029126213
17-2031.00,1.3558820423754316,0.4862846771334824,Depth Perception,1.88,0.45631067961165045
17-2041.00,1.9076398293921075,0.5207460695637438,Depth Perception,2.12,0.5145631067961165
17-2051.00,1.6035525968638358,0.4921848882565109,Depth Perception,2.62,0.6359223300970874
17-2051.01,1.4659828697278663,0.4072503461883239,Depth Perception,2.0,0.4854368932038835
17-2051.02,1.5200613438478066,0.5019473015815972,Depth Perception,2.0,0.4854368932038835
17-2061.00,1.7539038176354629,0.3748968346483845,Depth Perception,1.38,0.3349514563106796
17-2071.00,1.655539270620619,0.4334193762165559,Depth Perception,2.0,0.4854368932038835
17-2072.00,1.67270565957397,0.4867279619521855,Depth Perception,1.75,0.42475728155339804
17-2072.01,1.5518685329295363,0.341182976330826,Depth Perception,1.38,0.3349514563106796
17-2081.00,0.9468732027311098,0.4670046704495404,Depth Perception,1.0,0.24271844660194175
17-2111.02,1.1959754531057096,0.4233218801041999,Depth Perception,2.0,0.4854368932038835
17-2112.00,1.8208656174162603,0.3371094465014329,Depth Perception,2.0,0.4854368932038835
17-2112.01,1.325007784823217,0.5008137656543059,Depth Perception,1.62,0.3932038834951456
17-2112.02,1.5200106212893314,0.5464024557267294,Depth Perception,1.75,0.42475728155339804
