ability,theta_rad,theta_deg,intensity_norm01
Oral Comprehension,1.7191493132144147,98.5,0.45147523860013733
Oral Comprehension,1.7278759594743862,99.0,0.44487993261702047
Oral Comprehension,1.736602605734358,99.5,0.43822272577930865
Oral Comprehension,1.7453292519943295,100.0,0.4315101097406728
Oral Comprehension,1.7540558982543013,100.50000000000001,0.42474858175171903
Oral Comprehension,1.7627825445142729,101.0,0.4179446173766826
Oral Comprehension,1.7715091907742444,101.5,0.4111046444583266
Oral Comprehension,1.7802358370342162,102.0,0.40423501850170823
Oral Comprehension,1.7889624832941877,102.5,0.39734199962747657
Oral Comprehension,1.7976891295541595,103.0,0.3904317312243302
Oral Comprehension,1.806415775814131,103.5,0.38351022040847454
Oral Comprehension,1.8151424220741028,104.0,0.37658332037566306
Oral Comprehension,1.8238690683340744,104.5,0.3696567147089861
Oral Comprehension,1.8325957145940461,105.00000000000001,0.3627359036832438
Oral Comprehension,1.8413223608540177,105.5,0.3558261925848118
Oral Comprehension,1.8500490071139892,106.0,0.34893268204459255
Oral Comprehension,1.858775653373961,106.5,0.34206026036122583
Oral Comprehension,1.8675022996339325,107.0,0.3352135977723887
Oral Comprehension,1.8762289458939043,107.5,0.3283971426139722
Oral Comprehension,1.8849555921538759,108.0,0.3216151192903373
Oral Comprehension,1.8936822384138476,108.5,0.3148715279638608
Oral Comprehension,1.9024088846738192,109.0,0.308170145858739
Oral Comprehension,1.911135530933791,109.50000000000001,0.30151453006254936
Oral Comprehension,1.9198621771937625,110.0,0.2949080216995105
Oral Comprehension,1.928588823453734,110.5,0.28835375134169794
Oral Comprehension,1.9373154697137058,111.0,0.28185464551872186
Oral Comprehension,1.9460421159736774,111.5,0.2754134341825047
Oral Comprehension,1.9547687622336491,112.0,0.26903265898176965
Oral Comprehension,1.9634954084936207,112.5,0.2627146822006294
Oral Comprehension,1.9722220547535925,113.0,0.25646169621709913
Oral Comprehension,1.980948701013564,113.5,0.25027573334042424
Oral Comprehension,1.9896753472735358,114.00000000000001,0.24415867589060317
Oral Comprehension,1.9984019935335073,114.5,0.2381122663893482
Oral Comprehension,2.007128639793479,115.0,0.23213811773874302
Oral Comprehension,2.0158552860534504,115.49999999999999,0.22623772327193367
Oral Comprehension,2.0245819323134224,116.00000000000001,0.2204124665691251
Oral Comprehension,2.033308578573394,116.5,0.2146636309418204
Oral Comprehension,2.0420352248333655,117.0,0.20899240849844847
Oral Comprehension,2.050761871093337,117.5,0.20339990871514899
Oral Comprehension,2.059488517353309,118.00000000000001,0.1978871664463279
Oral Comprehension,2.0682151636132806,118.50000000000001,0.1924551493205602
Oral Comprehension,2.076941809873252,119.0,0.1871047644783117
Oral Comprehension,2.0856684561332237,119.5,0.18183686461870135
Oral Comprehension,2.0943951023931953,119.99999999999999,0.17665225333295154
Oral Comprehension,2.1031217486531673,120.50000000000001,0.1715516897122237
Oral Comprehension,2.111848394913139,121.0,0.1665358922270768
Oral Comprehension,2.1205750411731104,121.5,0.16160554188475013
Oral Comprehension,2.129301687433082,122.0,0.15676128467879774
Oral Comprehension,2.138028333693054,122.50000000000001,0.15200373335321068
Oral Comprehension,2.1467549799530254,123.00000000000001,0.14733346851004006
Oral Comprehension,2.155481626212997,123.5,0.14275103909562392
Oral Comprehension,2.1642082724729685,124.0,0.13825696230583104
Oral Comprehension,2.17293491873294,124.49999999999999,0.1338517229552299
Oral Comprehension,2.181661564992912,125.00000000000001,0.12953577235879982
Oral Comprehension,2.1903882112528836,125.5,0.1253095267777271
Oral Comprehension,2.199114857512855,126.0,0.1211733654829861
Oral Comprehension,2.2078415037728267,126.5,0.11712762849184512
Oral Comprehension,2.2165681500327987,127.00000000000001,0.1131726140331677
Oral Comprehension,2.2252947962927703,127.50000000000001,0.109308575797469
Oral Comprehension,2.234021442552742,128.0,0.10553572002716016
Oral Comprehension,2.2427480888127134,128.5,0.10185420250134128
Oral Comprehension,2.251474735072685,129.0,0.09826412546790975
Oral Comprehension,2.260201381332657,129.5,0.09476553457371811
Oral Comprehension,2.2689280275926285,130.0,0.09135841584107872
Oral Comprehension,2.2776546738526,130.5,0.08804269273612715
Oral Comprehension,2.2863813201125716,131.0,0.08481822337148959
Oral Comprehension,2.2951079663725436,131.5,0.08168479788237991
Oral Comprehension,2.303834612632515,132.0,0.07864213601175205
Oral Comprehension,2.3125612588924866,132.5,0.07568988493648195
Oral Comprehension,2.321287905152458,133.0,0.07282761736281254
Oral Comprehension,2.3300145514124297,133.5,0.07005482991548743
Oral Comprehension,2.3387411976724017,134.0,0.0673709418411817
Oral Comprehension,2.3474678439323733,134.5,0.06477529404303564
Oral Comprehension,2.356194490192345,135.0,0.06226714845934335
Oral Comprehension,2.3649211364523164,135.5,0.05984568779578079
Oral Comprehension,2.3736477827122884,136.0,0.05751001561698874
Oral Comprehension,2.38237442897226,136.5,0.05525915679989462
Oral Comprehension,2.3911010752322315,137.0,0.05309205834786942
Oral Comprehension,2.399827721492203,137.5,0.05100759056170466
Oral Comprehension,2.4085543677521746,138.0,0.04900454856045873
Oral Comprehension,2.4172810140121466,138.5,0.04708165414248815
Oral Comprehension,2.426007660272118,139.0,0.04523755797445334
Oral Comprehension,2.4347343065320897,139.5,0.043470842093774144
Oral Comprehension,2.443460952792061,140.0,0.04178002270792532
Oral Comprehension,2.452187599052033,140.5,0.04016355327209993
Oral Comprehension,2.4609142453120048,141.0,0.03861982782513938
Oral Comprehension,2.4696408915719763,141.5,0.03714718456223204
Oral Comprehension,2.478367537831948,142.0,0.03574390962172017
Oral Comprehension,2.4870941840919194,142.5,0.03440824106242057
Oral Comprehension,2.4958208303518914,143.0,0.0331383730071623
Oral Comprehension,2.504547476611863,143.5,0.03193245992776649
Oral Comprehension,2.5132741228718345,144.0,0.030788621046433283
Oral Comprehension,2.522000769131806,144.5,0.02970494482845679
Oral Comprehension,2.530727415391778,145.0,0.02867949354134616
Oral Comprehension,2.5394540616517496,145.5,0.027710307855787587
Oral Comprehension,2.548180707911721,146.0,0.026795411464421104
Oral Comprehension,2.5569073541716927,146.5,0.025932815695122752
Oral Comprehension,2.5656340004316642,147.0,0.025120524096357632
Oral Comprehension,2.5743606466916362,147.5,0.02435653697319406
Oral Comprehension,2.5830872929516078,148.0,0.023638855853726975
Oral Comprehension,2.5918139392115793,148.5,0.02296548786693251
Oral Comprehension,2.600540585471551,149.0,0.022334450014353392
Oral Comprehension,2.609267231731523,149.5,0.02174377331947371
Oral Comprehension,2.6179938779914944,150.0,0.02119150684016911
Oral Comprehension,2.626720524251466,150.5,0.020675721531193462
Oral Comprehension,2.6354471705114375,151.0,0.020194513945269027
Oral Comprehension,2.644173816771409,151.5,0.01974600976296462
Oral Comprehension,2.652900463031381,152.0,0.0193283671431584
Oral Comprehension,2.6616271092913526,152.5,0.018939779887470667
Oral Comprehension,2.670353755551324,153.0,0.018578480413600062
Oral Comprehension,2.6790804018112957,153.5,0.018242742533988585
Oral Comprehension,2.6878070480712677,154.0,0.01793088403766069
Oral Comprehension,2.6965336943312392,154.5,0.01764126907441654
Oral Comprehension,2.705260340591211,155.0,0.017372310341796093
Oral Comprehension,2.7139869868511823,155.5,0.017122471076358795
Oral Comprehension,2.722713633111154,156.0,0.01689026685183359
Oral Comprehension,2.731440279371126,156.5,0.016674267187578945
Oral Comprehension,2.7401669256310974,157.0,0.016473096971547505
Oral Comprehension,2.748893571891069,157.5,0.016285437702570918
Oral Comprehension,2.7576202181510405,158.0,0.01611002855726723
Oral Comprehension,2.7663468644110125,158.5,0.015945667287226385
Oral Comprehension,2.775073510670984,159.0,0.015791210952351788
Oral Comprehension,2.7838001569309556,159.5,0.015645576496333313
Oral Comprehension,2.792526803190927,160.0,0.015507741170206006
Oral Comprehension,2.8012534494508987,160.5,0.01537674280981804
Oral Comprehension,2.8099800957108707,161.0,0.01525167997280155
Oral Comprehension,2.8187067419708423,161.5,0.015131711940322982
Oral Comprehension,2.827433388230814,162.0,0.015016058588497829
Oral Comprehension,2.8361600344907854,162.5,0.014904000133903786
Oral Comprehension,2.8448866807507573,163.0,0.014794876757128548
Oral Comprehension,2.853613327010729,163.5,0.014688088107762435
Oral Comprehension,2.8623399732707004,164.0,0.01458309269370402
Oral Comprehension,2.871066619530672,164.5,0.014479407157106909
Oral Comprehension,2.8797932657906435,165.0,0.014376605438771237
Oral Comprehension,2.8885199120506155,165.5,0.014274317832290101
Oral Comprehension,2.897246558310587,166.0,0.014172229928811706
Oral Comprehension,2.9059732045705586,166.5,0.014070081452886154
Oral Comprehension,2.91469985083053,167.0,0.01396766498954224
Oral Comprehension,2.923426497090502,167.5,0.013864824602494502
Oral Comprehension,2.9321531433504737,168.0,0.013761454343222762
Oral Comprehension,2.9408797896104453,168.5,0.013657496650601416
Oral Comprehension,2.949606435870417,169.0,0.013552940640789707
Oral Comprehension,2.9583330821303884,169.5,0.013447820287228369
Oral Comprehension,2.9670597283903604,170.0,0.013342212490825405
Oral Comprehension,2.975786374650332,170.5,0.013236235040751491
Oral Comprehension,2.9845130209103035,171.0,0.013130044466701973
Oral Comprehension,2.993239667170275,171.5,0.01302383378401325
Oral Comprehension,3.001966313430247,172.0,0.012917830133638676
Oral Comprehension,3.0106929596902186,172.5,0.012812292319687515
Oral Comprehension,3.01941960595019,173.0,0.0127075082479983
Oral Comprehension,3.0281462522101616,173.5,0.012603792270046965
Oral Comprehension,3.036872898470133,174.0,0.012501482437366873
Oral Comprehension,3.045599544730105,174.5,0.012400937672571615
Oral Comprehension,3.0543261909900767,175.0,0.0123025348640083
Oral Comprehension,3.0630528372500483,175.5,0.01220666589201607
Oral Comprehension,3.07177948351002,176.0,0.012113734595708386
Oral Comprehension,3.080506129769992,176.5,0.012024153690123957
Oral Comprehension,3.0892327760299634,177.0,0.011938341644488102
Oral Comprehension,3.097959422289935,177.5,0.011856719533179617
Oral Comprehension,3.1066860685499065,178.0,0.011779707871796344
Oral Comprehension,3.115412714809878,178.5,0.011707723451444323
Oral Comprehension,3.12413936106985,179.0,0.011641176185029108
Oral Comprehension,3.1328660073298216,179.5,0.01158046597989525
Oral Comprehension,3.141592653589793,180.0,0.011525979651630923
Oral Comprehension,3.1503192998497647,180.5,0.011478087894224035
Oral Comprehension,3.1590459461097367,181.0,0.011437142322015321
Oral Comprehension,3.167772592369708,181.5,0.011403472599040473
Oral Comprehension,3.1764992386296798,182.0,0.011377383671381474
Oral Comprehension,3.1852258848896513,182.5,0.011359153118056641
Oral Comprehension,3.193952531149623,183.0,0.011349028635766553
Oral Comprehension,3.202679177409595,183.5,0.011347225672480305
Oral Comprehension,3.2114058236695664,184.0,0.011353925224393697
Oral Comprehension,3.220132469929538,184.5,0.011369271810220596
Oral Comprehension,3.2288591161895095,185.0,0.01139337163609356
Oral Comprehension,3.2375857624494815,185.5,0.011426290963554188
Oral Comprehension,3.246312408709453,186.0,0.011468054692211429
Oral Comprehension,3.2550390549694246,186.5,0.011518645167644014
Oral Comprehension,3.263765701229396,187.0,0.011578001224025539
Oral Comprehension,3.2724923474893677,187.5,0.011646017469765685
Oral Comprehension,3.2812189937493397,188.0,0.011722543823194233
Oral Comprehension,3.2899456400093112,188.5,0.011807385303974446
Oral Comprehension,3.2986722862692828,189.0,0.011900302084526061
Oral Comprehension,3.3073989325292543,189.5,0.012001009804273571
Oral Comprehension,3.3161255787892263,190.0,0.012109180148022388
Oral Comprehension,3.324852225049198,190.5,0.01222444168821026
Oral Comprehension,3.3335788713091694,191.0,0.012346380989195245
Oral Comprehension,3.342305517569141,191.5,0.012474543970132139
Oral Comprehension,3.351032163829113,192.00000000000003,0.012608437521367151
Oral Comprehension,3.3597588100890845,192.5,0.012747531367654448
Oral Comprehension,3.368485456349056,193.0,0.012891260169879449
Oral Comprehension,3.3772121026090276,193.5,0.013039025855371231
Oral Comprehension,3.385938748868999,194.0,0.013190200165312051
Oral Comprehension,3.394665395128971,194.5,0.013344127406215945
Oral Comprehension,3.4033920413889427,195.0,0.013500127390962102
Oral Comprehension,3.4121186876489142,195.5,0.013657498553444029
Oral Comprehension,3.420845333908886,196.0,0.013815521219542973
Oral Comprehension,3.429571980168858,196.50000000000003,0.013973461015867423
Oral Comprehension,3.4382986264288293,197.0,0.01413057239652877
Oral Comprehension,3.447025272688801,197.5,0.01428610226716213
Oral Comprehension,3.4557519189487724,198.0,0.014439293684457713
Oral Comprehension,3.464478565208744,198.5,0.01458938960865865
Oral Comprehension,3.473205211468716,199.0,0.014735636685812233
Oral Comprehension,3.4819318577286875,199.5,0.014877289036047221
Oral Comprehension,3.490658503988659,200.0,0.015013612023796913
Oral Comprehension,3.4993851502486306,200.5,0.015143885985707395
Oral Comprehension,3.5081117965086026,201.00000000000003,0.015267409891968562
Oral Comprehension,3.516838442768574,201.5,0.015383504916989303
Oral Comprehension,3.5255650890285457,202.0,0.01549151789571294
Oral Comprehension,3.5342917352885173,202.5,0.01559082464243632
Oral Comprehension,3.543018381548489,203.0,0.01568083310975926
Oral Comprehension,3.551745027808461,203.5,0.01576098636624802
Oral Comprehension,3.5604716740684323,204.0,0.015830765372544953
Oral Comprehension,3.569198320328404,204.5,0.015889691536992497
Oral Comprehension,3.5779249665883754,205.0,0.015937329033353827
Oral Comprehension,3.5866516128483474,205.50000000000003,0.01597328686489787
Oral Comprehension,3.595378259108319,206.0,0.015997220660959342
Oral Comprehension,3.6041049053682905,206.5,0.016008834194071425
Oral Comprehension,3.612831551628262,207.0,0.016007880607883683
Oral Comprehension,3.6215581978882336,207.5,0.015994163348303118
Oral Comprehension,3.6302848441482056,208.0,0.015967536792609312
Oral Comprehension,3.639011490408177,208.5,0.015927906573677764
Oral Comprehension,3.6477381366681487,209.0,0.015875229598870295
Oral Comprehension,3.6564647829281203,209.5,0.01580951376559929
Oral Comprehension,3.6651914291880923,210.00000000000003,0.015730817378012688
Oral Comprehension,3.673918075448064,210.5,0.015639248271657274
Oral Comprehension,3.6826447217080354,211.0,0.01553496265533252
Oral Comprehension,3.691371367968007,211.5,0.015418163681617695
Oral Comprehension,3.7000980142279785,212.0,0.015289099759720516
Oral Comprehension,3.7088246604879505,212.5,0.015148062626328581
Oral Comprehension,3.717551306747922,213.0,0.014995385192024792
Oral Comprehension,3.7262779530078936,213.5,0.01483143918253253
Oral Comprehension,3.735004599267865,214.0,0.014656632595568866
Oral Comprehension,3.743731245527837,214.50000000000003,0.014471406995384267
Oral Comprehension,3.7524578917878086,215.0,0.01427623466814596
Oral Comprehension,3.76118453804778,215.5,0.014071615662163243
Oral Comprehension,3.7699111843077517,216.0,0.013858074737553676
Oral Comprehension,3.7786378305677233,216.5,0.013636158250298755
Oral Comprehension,3.7873644768276953,217.0,0.01340643099573989
Oral Comprehension,3.796091123087667,217.5,0.013169473036418189
Oral Comprehension,3.8048177693476384,218.0,0.012925876538771138
Oral Comprehension,3.81354441560761,218.5,0.012676242642573261
Oral Comprehension,3.822271061867582,219.00000000000003,0.012421178386156908
Oral Comprehension,3.8309977081275535,219.5,0.012161293709388165
Oral Comprehension,3.839724354387525,220.0,0.011897198555115713
Oral Comprehension,3.8484510006474966,220.5,0.011629500088379242
Oral Comprehension,3.857177646907468,221.0,0.011358800051075212
Oral Comprehension,3.86590429316744,221.5,0.011085692268058006
Oral Comprehension,3.8746309394274117,222.0,0.010810760318823054
Oral Comprehension,3.883357585687383,222.5,0.01053457538700391
Oral Comprehension,3.8920842319473548,223.0,0.010257694297939133
Oral Comprehension,3.9008108782073267,223.50000000000003,0.009980657752554259
Oral Comprehension,3.9095375244672983,224.0,0.009703988763783419
Oral Comprehension,3.91826417072727,224.5,0.00942819129974802
Oral Comprehension,3.9269908169872414,225.0,0.009153749135940196
Oral Comprehension,3.935717463247213,225.5,0.008881124916748005
Oral Comprehension,3.944444109507185,226.0,0.008610759424827235
Oral Comprehension,3.9531707557671565,226.5,0.008343071055090778
Oral Comprehension,3.961897402027128,227.0,0.008078455488465352
Oral Comprehension,3.9706240482870996,227.5,0.007817285559072223
Oral Comprehension,3.9793506945470716,228.00000000000003,0.007559911307133793
Oral Comprehension,3.988077340807043,228.5,0.007306660208701142
Oral Comprehension,3.9968039870670147,229.0,0.007057837572244001
Oral Comprehension,4.005530633326987,229.50000000000003,0.006813727091250044
Oral Comprehension,4.014257279586958,230.0,0.006574591541242738
Oral Comprehension,4.02298392584693,230.5,0.006340673609048282
Oral Comprehension,4.031710572106901,230.99999999999997,0.006112196841717052
Oral Comprehension,4.040437218366873,231.5,0.005889366702227211
Oral Comprehension,4.049163864626845,232.00000000000003,0.005672371718962678
Oral Comprehension,4.057890510886816,232.5,0.005461384715951437
Oral Comprehension,4.066617157146788,233.0,0.005256564110965865
Oral Comprehension,4.075343803406759,233.49999999999997,0.005058055268810586
Oral Comprehension,4.084070449666731,234.0,0.004865991897441218
Oral Comprehension,4.092797095926703,234.50000000000003,0.004680497474959678
Oral Comprehension,4.101523742186674,235.0,0.004501686695998927
Oral Comprehension,4.110250388446646,235.5,0.0043296669265334145
Oral Comprehension,4.118977034706618,236.00000000000003,0.004164539656713656
Oral Comprehension,4.127703680966589,236.5,0.004006401941911888
Oral Comprehension,4.136430327226561,237.00000000000003,0.003855347822768617
Oral Comprehension,4.145156973486532,237.49999999999997,0.003711469715634324
Oral Comprehension,4.153883619746504,238.0,0.0035748597653952495
Oral Comprehension,4.162610266006476,238.50000000000003,0.003445611153249719
Oral Comprehension,4.171336912266447,239.0,0.0033238193525502377
Oral Comprehension,4.180063558526419,239.5,0.0032095833263432873
Oral Comprehension,4.1887902047863905,239.99999999999997,0.0031030066607157653
Oral Comprehension,4.1975168510463625,240.5,0.003004198628491201
Oral Comprehension,4.2062434973063345,241.00000000000003,0.0029132751782095516
Oral Comprehension,4.214970143566306,241.5,0.0028303598436685887
Oral Comprehension,4.223696789826278,242.0,0.0027555845696063813
Oral Comprehension,4.232423436086249,242.49999999999997,0.0026890904493636703
Oral Comprehension,4.241150082346221,243.0,0.002631028370586717
Oral Comprehension,4.249876728606193,243.50000000000003,0.0025815595652211383
Oral Comprehension,4.258603374866164,244.0,0.0025408560602103564
Oral Comprehension,4.267330021126136,244.5,0.0025091010254569787
Oral Comprehension,4.276056667386108,245.00000000000003,0.0024864890157390972
Oral Comprehension,4.284783313646079,245.5,0.002473226103404613
Oral Comprehension,4.293509959906051,246.00000000000003,0.0024695298988048338
Oral Comprehension,4.302236606166022,246.49999999999997,0.0024756294555823154
Oral Comprehension,4.310963252425994,247.0,0.0024917650581067403
Oral Comprehension,4.319689898685966,247.50000000000003,0.0025181878885656914
Oral Comprehension,4.328416544945937,248.0,0.0025551595714724683
Oral Comprehension,4.337143191205909,248.5,0.002602951593659511
Oral Comprehension,4.34586983746588,248.99999999999997,0.0026618445981897083
Oral Comprehension,4.354596483725852,249.5,0.0027321275510462724
Oral Comprehension,4.363323129985824,250.00000000000003,0.00281409677995885
Oral Comprehension,4.372049776245795,250.5,0.0029080548852943506
Oral Comprehension,4.380776422505767,251.0,0.003014309523586953
Oral Comprehension,4.389503068765738,251.49999999999997,0.0031331720650044294
Oral Comprehension,4.39822971502571,252.0,0.003264956126847326
Oral Comprehension,4.406956361285682,252.50000000000003,0.0034099759860497843
Oral Comprehension,4.4156830075456535,253.0,0.00356854487459453
Oral Comprehension,4.4244096538056255,253.5,0.0037409731627617857
Oral Comprehension,4.4331363000655974,254.00000000000003,0.00392756643619695
Oral Comprehension,4.4418629463255686,254.5,0.00412862347389632
Oral Comprehension,4.4505895925855405,255.00000000000003,0.004344434135362104
Oral Comprehension,4.459316238845512,255.49999999999997,0.004575277166357111
Oral Comprehension,4.468042885105484,256.0,0.00482141793388345
Oral Comprehension,4.476769531365456,256.5,0.005083106102201457
Oral Comprehension,4.485496177625427,257.0,0.005360573262883962
Oral Comprehension,4.494222823885399,257.5,0.005654030533047648
Oral Comprehension,4.50294947014537,258.0,0.005963666137002683
Oral Comprehension,4.511676116405342,258.5,0.006289642987599937
Oral Comprehension,4.520402762665314,259.0,0.006632096284509555
Oral Comprehension,4.529129408925285,259.5,0.006991131147527502
Oral Comprehension,4.537856055185257,260.0,0.007366820303754381
Oral Comprehension,4.546582701445229,260.50000000000006,0.007759201848113818
Oral Comprehension,4.5553093477052,261.0,0.008168277097161525
Oral Comprehension,4.564035993965172,261.5,0.008594008556466541
Oral Comprehension,4.572762640225143,262.0,0.009036318022014482
Oral Comprehension,4.581489286485115,262.5,0.009495084836081547
Oral Comprehension,4.590215932745087,263.0,0.00997014431784628
Oral Comprehension,4.598942579005058,263.5,0.010461286388646521
Oral Comprehension,4.60766922526503,264.0,0.010968254411242849
Oral Comprehension,4.616395871525001,264.5,0.011490744261722976
Oral Comprehension,4.625122517784973,265.0,0.012028403651776667
Oral Comprehension,4.633849164044945,265.5,0.012580831717990765
Oral Comprehension,4.642575810304916,266.0,0.013147578893574091
Oral Comprehension,4.651302456564888,266.5,0.013728147076526937
Oral Comprehension,4.6600291028248595,267.0,0.0143219901067386
Oral Comprehension,4.6687557490848315,267.5,0.014928514562845534
Oral Comprehension,4.6774823953448035,268.0,0.015547080887924334
Oral Comprehension,4.686209041604775,268.5,0.016177004851259218
Oral Comprehension,4.694935687864747,269.0,0.016817559351524593
Oral Comprehension,4.703662334124719,269.50000000000006,0.017467976564787508
Oral Comprehension,4.71238898038469,270.0,0.01812745043878998
Oral Comprehension,4.721115626644662,270.5,0.01879513953303345
Oral Comprehension,4.729842272904633,271.0,0.019470170202287976
Oral Comprehension,4.738568919164605,271.5,0.020151640119312527
Oral Comprehension,4.747295565424577,272.0,0.02083862213081433
Oral Comprehension,4.756022211684548,272.5,0.0215301684390296
Oral Comprehension,4.76474885794452,273.0,0.02222531509978316
Oral Comprehension,4.773475504204491,273.5,0.022923086826506654
Oral Comprehension,4.782202150464463,274.0,0.02362250208847885
Oral Comprehension,4.790928796724435,274.5,0.024322578490504225
Oral Comprehension,4.799655442984406,275.0,0.025022338420386907
Oral Comprehension,4.808382089244378,275.5,0.02572081494988284
Oral Comprehension,4.817108735504349,276.0,0.026417057974333018
Oral Comprehension,4.825835381764321,276.5,0.027110140575893244
Oral Comprehension,4.834562028024293,277.0,0.027799165595171132
Oral Comprehension,4.843288674284264,277.5,0.028483272396159796
Oral Comprehension,4.852015320544236,278.0,0.029161643809599087
Oral Comprehension,4.860741966804208,278.50000000000006,0.029833513240287452
Oral Comprehension,4.869468613064179,279.0,0.030498171924396168
Oral Comprehension,4.878195259324151,279.5,0.0311549763234692
Oral Comprehension,4.886921905584122,280.0,0.03180335564251443
Oral Comprehension,4.895648551844094,280.5,0.03244281946037027
Oral Comprehension,4.904375198104066,281.0,0.0330729654613374
Oral Comprehension,4.9131018443640375,281.5,0.03369348725787132
Oral Comprehension,4.9218284906240095,282.0,0.03430418229490138
Oral Comprehension,4.930555136883981,282.5,0.03490495982704487
Oral Comprehension,4.939281783143953,283.0,0.035495848960590444
Oral Comprehension,4.948008429403925,283.5,0.036077006752593656
Oral Comprehension,4.956735075663896,284.0,0.03664872635973634
Oral Comprehension,4.965461721923868,284.5,0.037211445229712085
Oral Comprehension,4.974188368183839,285.0,0.03776575332778592
Oral Comprehension,4.982915014443811,285.5,0.038312401390813336
Oral Comprehension,4.991641660703783,286.0,0.038852309200359515
Oral Comprehension,5.000368306963754,286.5,0.039386573865620896
Oral Comprehension,5.009094953223726,287.0,0.039916478105589966
Oral Comprehension,5.017821599483698,287.50000000000006,0.040443498518310944
Oral Comprehension,5.026548245743669,288.0,0.04096931382313241
Oral Comprehension,5.035274892003641,288.5,0.04149581305956462
Oral Comprehension,5.044001538263612,289.0,0.042025103723689214
Oral Comprehension,5.052728184523584,289.5,0.042559519820046354
Oral Comprehension,5.061454830783556,290.0,0.043101629803539626
Oral Comprehension,5.070181477043527,290.5,0.04365424438216191
Oral Comprehension,5.078908123303499,291.0,0.04422042414726659
Oral Comprehension,5.08763476956347,291.5,0.044803486993698724
Oral Comprehension,5.096361415823442,292.0,0.0454070152873933
Oral Comprehension,5.105088062083414,292.5,0.046034862733047875
Oral Comprehension,5.113814708343385,293.0,0.046691160889238914
Oral Comprehension,5.122541354603357,293.5,0.0473803252728883
Oral Comprehension,5.1312680008633285,294.0,0.0481070609893535
Oral Comprehension,5.1399946471233005,294.5,0.04887636781865846
Oral Comprehension,5.1487212933832724,295.0,0.049693544682543
Oral Comprehension,5.1574479396432436,295.5,0.05056419341116301
Oral Comprehension,5.1661745859032155,296.0,0.05149422172247163
Oral Comprehension,5.1749012321631875,296.50000000000006,0.05248984532163373
Oral Comprehension,5.183627878423159,297.0,0.053557589022352706
Oral Comprehension,5.192354524683131,297.5,0.05470428678679585
Oral Comprehension,5.201081170943102,298.0,0.0559370805759959
Oral Comprehension,5.209807817203074,298.5,0.057263417898279725
Oral Comprehension,5.218534463463046,299.0,0.05869104793952518
Oral Comprehension,5.227261109723017,299.5,0.06022801615600715
Oral Comprehension,5.235987755982989,300.0,0.061882657208361704
Oral Comprehension,5.24471440224296,300.5,0.06366358611390621
Oral Comprehension,5.253441048502932,301.0,0.06557968749433507
Oral Comprehension,5.262167694762904,301.5,0.067640102796776
Oral Comprehension,5.270894341022875,302.0,0.0698542153684989
Oral Comprehension,5.279620987282847,302.5,0.07223163326932042
Oral Comprehension,5.288347633542818,303.0,0.07478216971108684
Oral Comprehension,5.29707427980279,303.5,0.07751582102067453
Oral Comprehension,5.305800926062762,304.0,0.08044274203180433
Oral Comprehension,5.314527572322733,304.5,0.08357321882177893
Oral Comprehension,5.323254218582705,305.0,0.0869176387220647
Oral Comprehension,5.331980864842677,305.50000000000006,0.09048645754655506
Oral Comprehension,5.340707511102648,306.0,0.09429016399843566
Oral Comprehension,5.34943415736262,306.5,0.09833924123582673
Oral Comprehension,5.358160803622591,307.0,0.10264412559784104
Oral Comprehension,5.366887449882563,307.5,0.10721516251635568
Oral Comprehension,5.375614096142535,308.0,0.11206255966455071
Oral Comprehension,5.3843407424025065,308.5,0.11719633742111332
Oral Comprehension,5.3930673886624785,309.0,0.12262627675873783
Oral Comprehension,5.40179403492245,309.5,0.1283618646970586
Oral Comprehension,5.410520681182422,310.0,0.13441223749324085
Oral Comprehension,5.419247327442394,310.5,0.14078612177781008
Oral Comprehension,5.427973973702365,311.0,0.14749177387874346
Oral Comprehension,5.436700619962337,311.5,0.15453691761294724
Oral Comprehension,5.445427266222308,312.0,0.16192868086068243
Oral Comprehension,5.45415391248228,312.5,0.16967353127490004
Oral Comprehension,5.462880558742252,313.0,0.17777721151324632
Oral Comprehension,5.471607205002223,313.5,0.18624467441537912
Oral Comprehension,5.480333851262195,314.0,0.1950800185815361
Oral Comprehension,5.489060497522167,314.50000000000006,0.20428642483957277
Oral Comprehension,5.497787143782138,315.0,0.21386609411639604
Oral Comprehension,5.50651379004211,315.5,0.2238201872552258
Oral Comprehension,5.515240436302081,316.0,0.23414876734191986
Oral Comprehension,5.523967082562053,316.5,0.24485074512116978
Oral Comprehension,5.532693728822025,317.0,0.2559238280960292
Oral Comprehension,5.541420375081996,317.5,0.2673644739116734
Oral Comprehension,5.550147021341968,318.0,0.2791678486258046
Oral Comprehension,5.558873667601939,318.5,0.2913277904634147
Oral Comprehension,5.567600313861911,319.0,0.3038367796422946
Oral Comprehension,5.576326960121883,319.5,0.3166859148373026
Oral Comprehension,5.585053606381854,320.0,0.32986489682591336
Oral Comprehension,5.593780252641826,320.5,0.3433620198246049
Oral Comprehension,5.602506898901797,321.0,0.3571641709852369
Oral Comprehension,5.611233545161769,321.5,0.37125683847278645
Oral Comprehension,5.619960191421741,322.0,0.3856241284905618
Oral Comprehension,5.6286868376817125,322.5,0.40024879155684706
Oral Comprehension,5.6374134839416845,323.0,0.415112258267865
Oral Comprehension,5.6461401302016565,323.50000000000006,0.43019468470664884
