onet_code,xi,chi,ability,value,value_norm01_global
53-6051.01,2.007783440414826,0.4068078081870218,Spatial Orientation,2.0,0.4854368932038835
53-6051.07,2.052553135403949,0.4421322298850692,Spatial Orientation,1.88,0.45631067961165045
53-6061.00,4.672880814476081,0.294427930432516,Spatial Orientation,1.0,0.24271844660194175
53-7011.00,3.3281028894632687,0.5438132950768751,Spatial Orientation,1.38,0.3349514563106796
53-7021.00,3.374589303265802,0.5346043354496175,Spatial Orientation,2.75,0.6674757281553398
53-7031.00,3.340745178100623,0.629190978343098,Spatial Orientation,2.38,0.5776699029126213
53-7041.00,3.5018252965143244,0.6940210599337947,Spatial Orientation,1.75,0.42475728155339804
53-7051.00,3.553349448369901,0.6484948206709914,Spatial Orientation,3.0,0.7281553398058253
53-7061.00,3.4599503256233177,0.5420857674922629,Spatial Orientation,1.5,0.3640776699029126
53-7062.00,3.6880317110875023,0.5521438801438835,Spatial Orientation,1.88,0.45631067961165045
53-7062.04,3.4877377546916404,0.5110078598532684,Spatial Orientation,2.12,0.5145631067961165
53-7063.00,3.270813514905837,0.6186875892463435,Spatial Orientation,0.5,0.12135922330097088
53-7064.00,3.4714620899184974,0.5508959351050392,Spatial Orientation,1.12,0.2718446601941748
53-7065.00,4.124341588200836,0.4033162963445887,Spatial Orientation,1.62,0.3932038834951456
53-7071.00,3.0987059703808613,0.4122465755782503,Spatial Orientation,1.88,0.45631067961165045
53-7072.00,3.0815612720525314,0.4588709671931743,Spatial Orientation,2.12,0.5145631067961165
53-7073.00,3.0983231908439985,0.4736812945161526,Spatial Orientation,1.88,0.45631067961165045
53-7081.00,3.658068250964038,0.3673043833932748,Spatial Orientation,2.12,0.5145631067961165
53-7121.00,3.295481971160888,0.5040753799324228,Spatial Orientation,2.0,0.4854368932038835
11-1011.00,0.0433035801831192,0.4287505464956168,Glare Sensitivity,0.25,0.06067961165048544
11-1011.03,0.732096029429244,0.5689760041705043,Glare Sensitivity,0.0,0.0
11-1021.00,6.007615683350592,0.2240491408582009,Glare Sensitivity,0.0,0.0
11-2011.00,6.186102434004539,0.3534797688792016,Glare Sensitivity,0.0,0.0
11-2021.00,0.5229740902854406,0.3296503324119372,Glare Sensitivity,0.0,0.0
11-2022.00,5.913720083281847,0.2702162985214765,Glare Sensitivity,0.0,0.0
11-2033.00,6.222246875649881,0.4352317519781654,Glare Sensitivity,0.0,0.0
11-3012.00,5.92452485453443,0.3145018020162946,Glare Sensitivity,0.62,0.15048543689320387
11-3013.00,5.985404088814467,0.1614334976656468,Glare Sensitivity,1.25,0.30339805825242716
11-3013.01,0.5435295046867468,0.4130528420930592,Glare Sensitivity,1.62,0.3932038834951456
11-3021.00,0.3670773944145555,0.3243295729907653,Glare Sensitivity,0.25,0.06067961165048544
11-3031.00,0.0515159830035767,0.2822558739494258,Glare Sensitivity,0.0,0.0
11-3031.01,6.148165771531114,0.3595269992372665,Glare Sensitivity,0.0,0.0
11-3031.03,0.5341012725388751,0.3991261370174889,Glare Sensitivity,0.0,0.0
11-3051.00,1.3134835919246792,0.1989493809389516,Glare Sensitivity,0.38,0.09223300970873786
11-3051.01,1.484115002856005,0.4914072481261543,Glare Sensitivity,0.0,0.0
11-3051.02,1.8948485586556505,0.3841004002886786,Glare Sensitivity,0.88,0.21359223300970873
11-3051.03,2.075131576919265,0.3588226288163271,Glare Sensitivity,1.0,0.24271844660194175
11-3051.04,2.180309482899524,0.3643240184489,Glare Sensitivity,1.12,0.2718446601941748
11-3051.06,1.899580734847213,0.3619547728992088,Glare Sensitivity,1.75,0.42475728155339804
11-3061.00,6.1839087718956725,0.1570291386209303,Glare Sensitivity,0.0,0.0
11-3071.04,1.392304629126777,0.2250197200666636,Glare Sensitivity,0.0,0.0
11-3111.00,0.0771189833725487,0.3880726179377382,Glare Sensitivity,0.0,0.0
11-3121.00,6.2061629072293165,0.3682755116910413,Glare Sensitivity,0.0,0.0
11-3131.00,0.2840037764268779,0.419892708972293,Glare Sensitivity,0.0,0.0
11-9021.00,1.2298152392625172,0.2799187859648356,Glare Sensitivity,1.38,0.3349514563106796
11-9031.00,6.194239750969961,0.5442735627955397,Glare Sensitivity,0.0,0.0
11-9032.00,6.114995876800583,0.54943462147533,Glare Sensitivity,0.0,0.0
11-9033.00,6.003149249424346,0.5891900942827812,Glare Sensitivity,0.0,0.0
11-9041.00,0.9371711606702172,0.44523211726353,Glare Sensitivity,0.0,0.0
11-9041.01,1.4881732198162256,0.5500899625312768,Glare Sensitivity,0.0,0.0
11-9051.00,5.430613747222995,0.1948792490867169,Glare Sensitivity,0.0,0.0
11-9071.00,5.21996017604575,0.2507920329047121,Glare Sensitivity,0.0,0.0
11-9072.00,5.398041680397013,0.2846322780815878,Glare Sensitivity,0.12,0.029126213592233007
11-9081.00,5.370121315804535,0.3992326127462852,Glare Sensitivity,0.75,0.1820388349514563
11-9111.00,0.1088691499914925,0.4312762941235935,Glare Sensitivity,0.0,0.0
11-9121.00,0.730617130439629,0.5258198864532079,Glare Sensitivity,0.38,0.09223300970873786
11-9121.01,0.378843369393196,0.4717407770464392,Glare Sensitivity,0.0,0.0
11-9121.02,1.1511848840830197,0.5199197554845376,Glare Sensitivity,0.0,0.0
11-9131.00,5.335781027988919,0.3459746228517175,Glare Sensitivity,0.0,0.0
11-9141.00,6.016459002194258,0.1938888356879003,Glare Sensitivity,0.0,0.0
11-9151.00,0.0112323294333142,0.5411718646335724,Glare Sensitivity,0.0,0.0
11-9161.00,0.4692016898808171,0.4770773478086679,Glare Sensitivity,1.0,0.24271844660194175
11-9171.00,5.69965921411014,0.2931374810522878,Glare Sensitivity,0.75,0.1820388349514563
11-9179.01,0.0431991964113843,0.3642241077449518,Glare Sensitivity,0.0,0.0
11-9179.02,5.664013305189718,0.2719286928600413,Glare Sensitivity,0.0,0.0
11-9199.01,0.7266870872780097,0.4696439713428902,Glare Sensitivity,0.0,0.0
11-9199.02,0.6305221329559496,0.4635548398244378,Glare Sensitivity,0.38,0.09223300970873786
11-9199.08,0.5700905603507949,0.2332617622718454,Glare Sensitivity,0.0,0.0
11-9199.09,1.932376289229504,0.106773508517115,Glare Sensitivity,1.88,0.45631067961165045
11-9199.10,1.325590662089233,0.3393217614375103,Glare Sensitivity,0.0,0.0
11-9199.11,1.194838172245129,0.4708859207422839,Glare Sensitivity,0.0,0.0
13-1011.00,5.984861094357954,0.4061325436424897,Glare Sensitivity,0.0,0.0
13-1021.00,4.375675098643665,0.072275568522872,Glare Sensitivity,0.0,0.0
13-1022.00,0.4111210249663552,0.1263399225463133,Glare Sensitivity,0.0,0.0
13-1023.00,0.5519672994589703,0.1791552274555412,Glare Sensitivity,0.0,0.0
13-1031.00,0.5397585348714181,0.2613486237269785,Glare Sensitivity,0.0,0.0
13-1032.00,2.330738328078347,0.2499769282556154,Glare Sensitivity,1.5,0.3640776699029126
13-1041.01,1.1179510882679415,0.3506210689533605,Glare Sensitivity,1.0,0.24271844660194175
13-1041.03,0.306665107746731,0.4419911185928981,Glare Sensitivity,0.0,0.0
13-1041.04,1.1011200333773397,0.3718922944304091,Glare Sensitivity,2.0,0.4854368932038835
13-1041.06,6.156176603417534,0.2408383500388677,Glare Sensitivity,1.25,0.30339805825242716
13-1041.07,0.7931419393303871,0.4281756686609639,Glare Sensitivity,0.0,0.0
13-1041.08,4.916318882647535,0.1430143538241261,Glare Sensitivity,0.0,0.0
13-1051.00,1.323994350066832,0.2679881982857331,Glare Sensitivity,0.0,0.0
13-1071.00,6.173350680948285,0.3394056951264002,Glare Sensitivity,0.0,0.0
13-1074.00,4.753662748813396,0.2844755914452154,Glare Sensitivity,1.5,0.3640776699029126
13-1075.00,0.1889832378433405,0.3247879067027708,Glare Sensitivity,0.0,0.0
13-1081.00,0.5237673862473098,0.2398263034610563,Glare Sensitivity,0.0,0.0
13-1081.01,1.4398723529504172,0.3175068888724129,Glare Sensitivity,0.0,0.0
13-1081.02,1.3539591125701709,0.1351931770394504,Glare Sensitivity,0.0,0.0
13-1111.00,0.9452315849779698,0.3954034208380686,Glare Sensitivity,0.0,0.0
13-1121.00,6.101126736643305,0.3580749223011698,Glare Sensitivity,1.0,0.24271844660194175
13-1131.00,6.028644130775312,0.4050003433840111,Glare Sensitivity,0.0,0.0
13-1141.00,0.2907746790411946,0.3970202066096218,Glare Sensitivity,0.0,0.0
13-1151.00,0.0825071347154697,0.3769462147348427,Glare Sensitivity,0.0,0.0
13-1161.00,0.6830473873748182,0.427569218758734,Glare Sensitivity,0.0,0.0
13-1161.01,0.5294064979725018,0.3041741106843768,Glare Sensitivity,0.0,0.0
13-1199.04,0.811038660390926,0.4300548819181491,Glare Sensitivity,0.0,0.0
13-1199.05,0.841792186444849,0.5293511632993624,Glare Sensitivity,0.0,0.0
13-1199.06,5.11282495246621,0.1438941881863638,Glare Sensitivity,0.0,0.0
13-1199.07,1.206396721271174,0.3871698495390712,Glare Sensitivity,0.12,0.029126213592233007
13-2022.00,1.572882311512627,0.150249130203599,Glare Sensitivity,0.25,0.06067961165048544
13-2023.00,1.1189123833351924,0.2453831169681448,Glare Sensitivity,0.88,0.21359223300970873
13-2031.00,0.4266768179090852,0.3587682028460746,Glare Sensitivity,0.0,0.0
13-2041.00,0.6580968919837611,0.3066545293039934,Glare Sensitivity,0.0,0.0
13-2052.00,0.0898822189598714,0.4501347922661486,Glare Sensitivity,0.0,0.0
13-2053.00,0.8503205982789885,0.2781608506386099,Glare Sensitivity,0.0,0.0
13-2061.00,0.6284663821260887,0.4341633488855268,Glare Sensitivity,0.0,0.0
13-2071.00,6.0866348690633325,0.4088398255616727,Glare Sensitivity,0.0,0.0
13-2072.00,6.114461603181803,0.2719772962674615,Glare Sensitivity,0.0,0.0
13-2081.00,6.221169404087604,0.2369000378150587,Glare Sensitivity,0.0,0.0
13-2082.00,5.788788427890041,0.2092545714239019,Glare Sensitivity,0.0,0.0
13-2099.01,1.104694091650563,0.5507385547878879,Glare Sensitivity,0.0,0.0
13-2099.04,0.6563156318776671,0.3650407741884698,Glare Sensitivity,0.0,0.0
15-1211.00,1.0624399189230391,0.3278563788863087,Glare Sensitivity,0.0,0.0
15-1211.01,0.5932930688712627,0.5286785790513788,Glare Sensitivity,0.0,0.0
15-1212.00,0.7849047902456926,0.2927895870945656,Glare Sensitivity,0.0,0.0
15-1221.00,0.6656791399967146,0.3252421931340776,Glare Sensitivity,0.0,0.0
15-1231.00,1.5952290609725357,0.1735630983755189,Glare Sensitivity,0.0,0.0
15-1232.00,1.6549259627879953,0.1729608421352041,Glare Sensitivity,0.0,0.0
15-1241.00,1.148778717047391,0.2806095135901815,Glare Sensitivity,0.0,0.0
15-1241.01,1.392073077653604,0.2310720555567052,Glare Sensitivity,0.0,0.0
15-1242.00,0.978993908775601,0.267286106879706,Glare Sensitivity,0.0,0.0
15-1243.00,0.900861670028227,0.2828475043753718,Glare Sensitivity,0.0,0.0
15-1243.01,1.3207453357806045,0.2753959435332359,Glare Sensitivity,0.0,0.0
15-1244.00,1.2600491113862242,0.1348367566501552,Glare Sensitivity,0.0,0.0
15-1251.00,1.0942230827405524,0.2345508880984761,Glare Sensitivity,0.0,0.0
15-1252.00,1.3096189331900905,0.4522841651421703,Glare Sensitivity,0.0,0.0
15-1253.00,1.373743313939497,0.4887000324965332,Glare Sensitivity,0.0,0.0
15-1254.00,0.8945740051552203,0.2361864737842206,Glare Sensitivity,0.0,0.0
15-1255.01,0.7953925233798143,0.3179126580478176,Glare Sensitivity,0.0,0.0
15-1299.01,0.979182869634768,0.3203575655279054,Glare Sensitivity,0.0,0.0
15-1299.03,0.7148638355269267,0.3196631756962386,Glare Sensitivity,0.0,0.0
15-1299.05,0.9608748277024468,0.4438091764193894,Glare Sensitivity,0.0,0.0
15-1299.08,1.3435059134500569,0.4266259615928253,Glare Sensitivity,0.0,0.0
15-1299.09,0.5248418159755106,0.3776788889762426,Glare Sensitivity,0.0,0.0
15-2011.00,0.5250564590530484,0.3844934296601414,Glare Sensitivity,0.0,0.0
15-2021.00,0.8340115308691299,0.3340415507117622,Glare Sensitivity,0.0,0.0
15-2031.00,0.9666404372745164,0.4528181971924016,Glare Sensitivity,0.0,0.0
15-2041.00,1.0032961216298604,0.5002384177130963,Glare Sensitivity,0.0,0.0
15-2041.01,0.777181928896284,0.5931056296116511,Glare Sensitivity,0.0,0.0
15-2051.01,0.8724967542907949,0.4052281951557355,Glare Sensitivity,0.0,0.0
15-2051.02,0.8680393964519062,0.3388625135930265,Glare Sensitivity,0.0,0.0
15-2099.01,0.9196418756395232,0.3830866243129071,Glare Sensitivity,0.0,0.0
17-1011.00,1.309559028454265,0.3206502370785863,Glare Sensitivity,0.0,0.0
17-1012.00,1.073831199964551,0.329338289309984,Glare Sensitivity,0.0,0.0
17-1021.00,1.591745771588418,0.2606266020887568,Glare Sensitivity,0.0,0.0
17-1022.00,1.530902204895241,0.3079115268669135,Glare Sensitivity,2.0,0.4854368932038835
17-1022.01,1.4883794821530945,0.3573616435665958,Glare Sensitivity,1.38,0.3349514563106796
17-2011.00,1.543680835624481,0.5583922972017192,Glare Sensitivity,0.0,0.0
17-2021.00,1.3615620863927318,0.3622191191407283,Glare Sensitivity,0.75,0.1820388349514563
17-2031.00,1.355877965550785,0.486306583372316,Glare Sensitivity,0.0,0.0
17-2041.00,1.9076145187317664,0.5207624353892425,Glare Sensitivity,0.0,0.0
17-2051.00,1.603568392629865,0.4922005372468627,Glare Sensitivity,0.12,0.029126213592233007
17-2051.01,1.466007355474115,0.407255757273219,Glare Sensitivity,0.0,0.0
17-2051.02,1.520065549256112,0.5019636963954844,Glare Sensitivity,0.0,0.0
17-2061.00,1.7538794356779408,0.3749060782788515,Glare Sensitivity,0.0,0.0
17-2071.00,1.6555419570798358,0.4334285928462038,Glare Sensitivity,0.0,0.0
17-2072.00,1.6727044415041603,0.4867434423966054,Glare Sensitivity,0.0,0.0
17-2072.01,1.551861873267581,0.341188540958669,Glare Sensitivity,0.0,0.0
17-2081.00,0.9468777187522373,0.4670129303390002,Glare Sensitivity,0.0,0.0
17-2111.02,1.1959521061591536,0.4232436713411513,Glare Sensitivity,0.0,0.0
17-2112.00,1.8208557807666212,0.3371168583688781,Glare Sensitivity,0.0,0.0
17-2112.01,1.325021434467074,0.5008320835587371,Glare Sensitivity,0.0,0.0
17-2112.02,1.5199941088988684,0.5464038106578644,Glare Sensitivity,0.0,0.0
17-2112.03,1.926081709999452,0.4134350486959688,Glare Sensitivity,0.0,0.0
17-2121.00,1.908894209973112,0.4282066432794873,Glare Sensitivity,1.5,0.3640776699029126
17-2131.00,1.502157561267789,0.4078592186978052,Glare Sensitivity,0.0,0.0
17-2141.00,1.8538228856461605,0.5225422017437193,Glare Sensitivity,0.0,0.0
17-2141.01,1.729756681737979,0.5252109915927448,Glare Sensitivity,0.0,0.0
17-2141.02,1.6010043128324982,0.4694599751992801,Glare Sensitivity,1.25,0.30339805825242716
17-2151.00,1.690459583321022,0.4294579574674286,Glare Sensitivity,0.62,0.15048543689320387
17-2161.00,1.468569077475362,0.5105647195448398,Glare Sensitivity,0.0,0.0
17-2171.00,1.72921489554059,0.4053840010703206,Glare Sensitivity,0.0,0.0
17-2199.03,1.3894783924371297,0.4880572811571969,Glare Sensitivity,0.0,0.0
17-2199.05,2.02673820113157,0.4719724885864755,Glare Sensitivity,0.0,0.0
17-2199.06,1.7877968152177122,0.5335974626654616,Glare Sensitivity,0.0,0.0
17-2199.07,1.578234495116222,0.4226298434088682,Glare Sensitivity,1.38,0.3349514563106796
17-2199.08,2.095835219709578,0.3275828099635695,Glare Sensitivity,0.75,0.1820388349514563
17-2199.09,1.5127602545208174,0.4169180928488881,Glare Sensitivity,0.0,0.0
17-2199.10,1.97481057691667,0.546158145301211,Glare Sensitivity,0.0,0.0
17-2199.11,1.6505218945272784,0.4942882488056178,Glare Sensitivity,1.5,0.3640776699029126
17-3012.00,2.236318436354445,0.3300967341372564,Glare Sensitivity,0.5,0.12135922330097088
17-3013.00,2.396107215667774,0.3362381868765853,Glare Sensitivity,0.0,0.0
17-3021.00,2.17037895459037,0.6663788422262676,Glare Sensitivity,0.75,0.1820388349514563
17-3022.00,1.5317448389309776,0.3958363981175439,Glare Sensitivity,0.5,0.12135922330097088
17-3024.00,2.442746548165949,0.5646654453927371,Glare Sensitivity,1.75,0.42475728155339804
17-3024.01,2.7066317746736805,0.4194647832241392,Glare Sensitivity,1.88,0.45631067961165045
17-3025.00,1.5588649480295356,0.3765190495931603,Glare Sensitivity,1.75,0.42475728155339804
17-3026.00,2.089102873728324,0.5018670843736265,Glare Sensitivity,0.5,0.12135922330097088
17-3026.01,1.94473875690682,0.4172935206163073,Glare Sensitivity,1.12,0.2718446601941748
17-3027.00,2.193943309075591,0.561531598556753,Glare Sensitivity,1.38,0.3349514563106796
17-3027.01,2.0850617713690385,0.6183599619054997,Glare Sensitivity,1.62,0.3932038834951456
17-3029.01,2.0440835171027585,0.5824544942005767,Glare Sensitivity,2.0,0.4854368932038835
17-3029.08,2.50713197639168,0.4508688927303936,Glare Sensitivity,0.38,0.09223300970873786
19-1011.00,0.8139377577258271,0.4146388273060963,Glare Sensitivity,1.0,0.24271844660194175
19-1012.00,1.2883053608087456,0.3708241188291816,Glare Sensitivity,0.0,0.0
19-1013.00,1.0925194533386593,0.4958018959248968,Glare Sensitivity,0.88,0.21359223300970873
19-1021.00,1.1289987209414991,0.4292910575543252,Glare Sensitivity,0.0,0.0
19-1022.00,1.1575190479504027,0.4039549929368805,Glare Sensitivity,0.0,0.0
19-1023.00,0.5501809359821946,0.4700434041745721,Glare Sensitivity,1.5,0.3640776699029126
19-1029.01,0.870651524276763,0.4136238885515882,Glare Sensitivity,0.0,0.0
19-1029.02,1.01591041873251,0.4205451954540627,Glare Sensitivity,0.0,0.0
19-1029.03,0.8537892521035653,0.4553682206245988,Glare Sensitivity,0.0,0.0
19-1029.04,0.7237071004142943,0.4684660187866047,Glare Sensitivity,0.5,0.12135922330097088
19-1031.00,0.9036187356976428,0.4659843776663682,Glare Sensitivity,1.38,0.3349514563106796
19-1031.02,0.6473631097484929,0.3094635752573689,Glare Sensitivity,2.0,0.4854368932038835
19-1031.03,6.052240780722947,0.376636728071235,Glare Sensitivity,1.75,0.42475728155339804
19-1032.00,0.8689610320486673,0.2488057822033112,Glare Sensitivity,2.0,0.4854368932038835
19-1041.00,0.5225929705660416,0.5864471127718999,Glare Sensitivity,0.0,0.0
19-1042.00,0.8496315419356144,0.4713603991485043,Glare Sensitivity,0.0,0.0
19-2011.00,0.4633297865976706,0.4141224928983173,Glare Sensitivity,0.0,0.0
19-2012.00,1.2281061855787443,0.4753167358224797,Glare Sensitivity,0.0,0.0
19-2021.00,1.0133874057900507,0.3847880565498249,Glare Sensitivity,0.0,0.0
19-2031.00,1.668336356849868,0.5460423920558743,Glare Sensitivity,0.0,0.0
19-2032.00,1.5736153697011854,0.4251055485822139,Glare Sensitivity,0.0,0.0
19-2041.00,1.0543100541092736,0.6237301253621889,Glare Sensitivity,0.88,0.21359223300970873
19-2041.01,0.6771474659746957,0.6213934472693444,Glare Sensitivity,0.0,0.0
19-2041.02,1.118938392573442,0.543950326438125,Glare Sensitivity,1.0,0.24271844660194175
19-2041.03,1.265184528121791,0.6174240768496783,Glare Sensitivity,0.0,0.0
19-2042.00,1.3507076751087572,0.5115495814013243,Glare Sensitivity,0.75,0.1820388349514563
19-2043.00,1.1409667630278963,0.4831543730899112,Glare Sensitivity,0.25,0.06067961165048544
19-2099.01,1.2370924707922804,0.4007914940493938,Glare Sensitivity,0.0,0.0
19-3011.00,0.5800523433431599,0.5245370910554565,Glare Sensitivity,0.0,0.0
19-3011.01,0.9270837022551732,0.6408491902038026,Glare Sensitivity,0.0,0.0
19-3022.00,0.684890908463642,0.4395473991454086,Glare Sensitivity,0.0,0.0
19-3032.00,0.3968566912364729,0.4795371448012815,Glare Sensitivity,0.0,0.0
19-3033.00,0.2031844894705145,0.5221487426147037,Glare Sensitivity,0.0,0.0
19-3034.00,6.277968832342899,0.5891487933473953,Glare Sensitivity,0.0,0.0
19-3039.02,0.2853108419731336,0.5202149998007464,Glare Sensitivity,0.0,0.0
19-3039.03,0.3218560208581379,0.480288011147029,Glare Sensitivity,0.0,0.0
19-3041.00,0.4531438904115353,0.5724731548801523,Glare Sensitivity,0.0,0.0
19-3051.00,0.8300874045654283,0.5568994173255025,Glare Sensitivity,0.0,0.0
19-3091.00,0.4686627135756687,0.4264793607677792,Glare Sensitivity,0.25,0.06067961165048544
19-3092.00,0.7642564075647466,0.3697595728295105,Glare Sensitivity,0.12,0.029126213592233007
19-3093.00,0.1639639552675972,0.392710486919118,Glare Sensitivity,0.0,0.0
19-3094.00,0.3835710080104216,0.5905144901744633,Glare Sensitivity,0.0,0.0
19-3099.01,0.9928206321926938,0.4589618071579453,Glare Sensitivity,0.0,0.0
19-4012.00,1.7803200834827064,0.1617686331677494,Glare Sensitivity,2.0,0.4854368932038835
19-4012.01,1.5318318827404076,0.3506498376723112,Glare Sensitivity,1.25,0.30339805825242716
19-4013.00,1.9011124161993171,0.3250661754412652,Glare Sensitivity,0.25,0.06067961165048544
19-4021.00,1.7018491746389148,0.2156425420761709,Glare Sensitivity,0.12,0.029126213592233007
19-4031.00,1.7842336846697888,0.3498349491622591,Glare Sensitivity,0.0,0.0
19-4042.00,1.5034464292923857,0.4375921992243989,Glare Sensitivity,1.62,0.3932038834951456
19-4051.02,2.002024273657129,0.3154753897825526,Glare Sensitivity,1.12,0.2718446601941748
19-4061.00,0.4856542963176271,0.3311540067898577,Glare Sensitivity,0.0,0.0
19-4071.00,0.7447787779197486,0.1626885824836456,Glare Sensitivity,2.38,0.5776699029126213
19-4092.00,1.5137559866220431,0.2650274517201709,Glare Sensitivity,1.88,0.45631067961165045
19-4099.01,1.5064904718816643,0.4674058798686326,Glare Sensitivity,0.0,0.0
19-4099.03,1.56025512994404,0.3351270965789892,Glare Sensitivity,0.12,0.029126213592233007
19-5011.00,1.2065508890972343,0.3716970951322097,Glare Sensitivity,0.88,0.21359223300970873
19-5012.00,1.3132061978529532,0.3403685431347742,Glare Sensitivity,1.25,0.30339805825242716
21-1011.00,6.248090892914773,0.5043838916595094,Glare Sensitivity,0.75,0.1820388349514563
21-1012.00,5.926136993499004,0.6034854633311332,Glare Sensitivity,0.0,0.0
21-1013.00,0.0121900147070826,0.562209473477743,Glare Sensitivity,0.0,0.0
21-1014.00,6.27147389001579,0.4996859289819486,Glare Sensitivity,0.0,0.0
21-1015.00,0.0775067623180745,0.4697998905382451,Glare Sensitivity,0.0,0.0
21-1021.00,6.17537756731265,0.5145043799523789,Glare Sensitivity,0.62,0.15048543689320387
21-1022.00,0.0523541290146116,0.5098574899920907,Glare Sensitivity,0.0,0.0
21-1023.00,6.262449573234477,0.5240238372966379,Glare Sensitivity,0.0,0.0
21-1091.00,0.1037920017842198,0.6062479395586583,Glare Sensitivity,0.0,0.0
21-1092.00,6.120979461545852,0.3553785877395492,Glare Sensitivity,0.75,0.1820388349514563
21-1093.00,6.056424918350281,0.418321366378499,Glare Sensitivity,0.5,0.12135922330097088
21-1094.00,6.275609640661248,0.5497587015351668,Glare Sensitivity,1.0,0.24271844660194175
21-2011.00,5.738930920273676,0.4951527899159034,Glare Sensitivity,0.0,0.0
21-2021.00,6.010112766437776,0.5488051757613992,Glare Sensitivity,0.0,0.0
23-1011.00,0.0921620144199426,0.3850842423083302,Glare Sensitivity,0.0,0.0
23-1012.00,6.014841945604995,0.359846241999203,Glare Sensitivity,0.0,0.0
23-1021.00,0.2661266003692919,0.3464867135569493,Glare Sensitivity,0.0,0.0
23-1022.00,0.0650822380035425,0.3186633682487717,Glare Sensitivity,0.0,0.0
23-1023.00,5.9097382672824414,0.3371008462779101,Glare Sensitivity,0.0,0.0
23-2011.00,6.064776712988273,0.3015580059824794,Glare Sensitivity,0.0,0.0
23-2093.00,0.732974605309105,0.1204662532910357,Glare Sensitivity,0.0,0.0
25-1011.00,5.89287573414056,0.5856714858280953,Glare Sensitivity,0.0,0.0
25-1021.00,5.911967562700918,0.5450035847090634,Glare Sensitivity,0.0,0.0
25-1022.00,5.852219038944675,0.5750762181825447,Glare Sensitivity,0.0,0.0
25-1031.00,5.9210903252216704,0.5638703274991858,Glare Sensitivity,0.0,0.0
25-1032.00,5.968737247482222,0.5299064956147519,Glare Sensitivity,0.0,0.0
25-1041.00,5.941857956007372,0.5618477666232089,Glare Sensitivity,0.0,0.0
25-1042.00,5.933104365923865,0.5186872404559159,Glare Sensitivity,0.0,0.0
25-1043.00,5.984624647544151,0.566225130969499,Glare Sensitivity,0.75,0.1820388349514563
25-1051.00,5.955235617567456,0.5393552123819351,Glare Sensitivity,0.0,0.0
25-1052.00,5.944000473682515,0.5272540118011438,Glare Sensitivity,0.0,0.0
25-1053.00,5.969141384901964,0.570257662072726,Glare Sensitivity,0.0,0.0
25-1054.00,5.908920797662556,0.5280925449580796,Glare Sensitivity,0.0,0.0
25-1061.00,6.004713642826072,0.558699508402798,Glare Sensitivity,0.0,0.0
25-1062.00,5.920447371037457,0.5824693322715375,Glare Sensitivity,0.0,0.0
25-1063.00,5.916685173068924,0.5786980033348373,Glare Sensitivity,0.0,0.0
25-1064.00,5.964779216152688,0.5462972971138019,Glare Sensitivity,0.0,0.0
25-1065.00,5.903665438323381,0.588293054819791,Glare Sensitivity,0.0,0.0
25-1066.00,5.943087596118343,0.5641505853872313,Glare Sensitivity,0.0,0.0
25-1067.00,5.92619271836751,0.5771309476038654,Glare Sensitivity,0.0,0.0
25-1071.00,5.88333925576697,0.5904437993922196,Glare Sensitivity,0.0,0.0
25-1072.00,5.947116215644901,0.5810695188540462,Glare Sensitivity,0.0,0.0
25-1081.00,5.910364834299373,0.594285911361781,Glare Sensitivity,0.0,0.0
25-1082.00,5.911213935991001,0.5822620514934631,Glare Sensitivity,0.0,0.0
25-1111.00,5.896529533746685,0.5891188718861661,Glare Sensitivity,0.0,0.0
25-1112.00,5.86930183323628,0.58803369647367,Glare Sensitivity,0.0,0.0
25-1113.00,5.929885932784813,0.5811026571855866,Glare Sensitivity,0.0,0.0
25-1121.00,5.832065900845204,0.5425393733975288,Glare Sensitivity,0.0,0.0
25-1122.00,5.8831712483398055,0.5819487382398209,Glare Sensitivity,0.0,0.0
25-1123.00,5.865883490959729,0.5640945241405415,Glare Sensitivity,0.0,0.0
25-1124.00,5.859286264072006,0.5974249845907083,Glare Sensitivity,0.0,0.0
25-1125.00,5.9280978152767325,0.584785251537483,Glare Sensitivity,0.0,0.0
25-1126.00,5.868993195775378,0.5887238230748478,Glare Sensitivity,0.0,0.0
25-1192.00,5.926277174496438,0.5798314510637321,Glare Sensitivity,0.0,0.0
25-1193.00,5.914503470386897,0.5805537632794128,Glare Sensitivity,0.0,0.0
25-1194.00,6.043096236435333,0.4054772766011287,Glare Sensitivity,0.62,0.15048543689320387
25-2011.00,5.7399896656260605,0.5132841542304923,Glare Sensitivity,0.0,0.0
25-2012.00,5.784940438244329,0.501234512732717,Glare Sensitivity,0.0,0.0
25-2021.00,5.757912619400867,0.5329434746026877,Glare Sensitivity,0.0,0.0
25-2022.00,5.765955551414186,0.5387940119764572,Glare Sensitivity,0.0,0.0
25-2023.00,5.766464206512981,0.5440058021905058,Glare Sensitivity,0.0,0.0
25-2031.00,5.79126157785311,0.5381878271504812,Glare Sensitivity,0.0,0.0
25-2032.00,5.783241143090379,0.526355486202376,Glare Sensitivity,0.5,0.12135922330097088
25-2051.00,5.862079317538039,0.4538866257538018,Glare Sensitivity,0.38,0.09223300970873786
25-2056.00,5.964736953146307,0.4649335020793726,Glare Sensitivity,0.12,0.029126213592233007
25-2057.00,5.830816129177465,0.507216958272924,Glare Sensitivity,0.0,0.0
