skill,theta_rad,theta_deg,intensity_norm01
Management of Personnel Resources,5.750859885321316,329.5,0.7124125661138441
Management of Personnel Resources,5.759586531581287,330.0,0.7236481230564853
Management of Personnel Resources,5.768313177841259,330.5,0.7348060277709382
Management of Personnel Resources,5.777039824101231,331.0,0.7458726063518895
Management of Personnel Resources,5.785766470361202,331.5,0.756834270392049
Management of Personnel Resources,5.794493116621174,332.0,0.7676775626420719
Management of Personnel Resources,5.803219762881146,332.50000000000006,0.778389201813461
Management of Personnel Resources,5.811946409141117,333.0,0.7889561262516608
Management of Personnel Resources,5.820673055401089,333.5,0.7993655362166228
Management of Personnel Resources,5.82939970166106,334.0,0.8096049345205634
Management of Personnel Resources,5.838126347921032,334.5,0.8196621652873497
Management of Personnel Resources,5.846852994181004,335.0,0.8295254506147209
Management of Personnel Resources,5.8555796404409755,335.5,0.8391834249393999
Management of Personnel Resources,5.8643062867009474,336.0,0.848625166925728
Management of Personnel Resources,5.8730329329609186,336.5,0.8578402287206943
Management of Personnel Resources,5.8817595792208905,337.0,0.8668186624419055
Management of Personnel Resources,5.8904862254808625,337.5,0.8755510437898114
Management of Personnel Resources,5.899212871740834,338.0,0.8840284927013171
Management of Personnel Resources,5.907939518000806,338.5,0.8922426909882869
Management of Personnel Resources,5.916666164260777,339.0,0.9001858969312844
Management of Personnel Resources,5.925392810520749,339.5,0.9078509568258263
Management of Personnel Resources,5.934119456780721,340.0,0.9152313135051491
Management of Personnel Resources,5.942846103040692,340.5,0.922321011889786
Management of Personnel Resources,5.951572749300664,341.0,0.9291147016397463
Management of Personnel Resources,5.960299395560636,341.50000000000006,0.9356076370095304
Management of Personnel Resources,5.969026041820607,342.0,0.9417956740293613
Management of Personnel Resources,5.977752688080579,342.5,0.9476752651574921
Management of Personnel Resources,5.98647933434055,343.0,0.9532434515681306
Management of Personnel Resources,5.995205980600522,343.5,0.958497853257078
Management of Personnel Resources,6.003932626860494,344.0,0.9634366571624325
Management of Personnel Resources,6.012659273120465,344.5,0.9680586035104946
Management of Personnel Resources,6.021385919380437,345.0,0.9723629706071065
Management of Personnel Resources,6.030112565640408,345.5,0.9763495583020209
Management of Personnel Resources,6.03883921190038,346.0,0.9800186703583617
Management of Personnel Resources,6.047565858160352,346.5,0.9833710959607708
Management of Personnel Resources,6.056292504420323,347.0,0.9864080905944577
Management of Personnel Resources,6.065019150680295,347.5,0.9891313565230127
Management of Personnel Resources,6.073745796940266,348.0,0.9915430230856506
Management of Personnel Resources,6.082472443200238,348.5,0.9936456270245605
Management of Personnel Resources,6.09119908946021,349.0,0.9954420930404084
Management of Personnel Resources,6.0999257357201815,349.5,0.9969357147589247
Management of Personnel Resources,6.1086523819801535,350.0,0.9981301362741333
Management of Personnel Resources,6.1173790282401255,350.50000000000006,0.999029334414358
Management of Personnel Resources,6.126105674500097,351.0,0.9996376018559583
Management of Personnel Resources,6.134832320760069,351.5,0.9999595311870941
Management of Personnel Resources,6.14355896702004,352.0,1.0
Management of Personnel Resources,6.152285613280012,352.5,0.9997641570656189
Management of Personnel Resources,6.161012259539984,353.0,0.9992574096193397
Management of Personnel Resources,6.169738905799955,353.5,0.9984854117613701
Management of Personnel Resources,6.178465552059927,354.0,0.9974540539503102
Management of Personnel Resources,6.187192198319898,354.5,0.996169453544152
Management of Personnel Resources,6.19591884457987,355.0,0.994637946319556
Management of Personnel Resources,6.204645490839842,355.5,0.9928660788782135
Management of Personnel Resources,6.213372137099813,356.0,0.9908606018286912
Management of Personnel Resources,6.222098783359785,356.5,0.988628463613737
Management of Personnel Resources,6.230825429619756,357.0,0.9861768048368248
Management of Personnel Resources,6.239552075879728,357.5,0.9835129529280149
Management of Personnel Resources,6.2482787221397,358.0,0.9806444169782553
Management of Personnel Resources,6.257005368399671,358.5,0.9775788825631517
Management of Personnel Resources,6.265732014659643,359.0,0.9743242063722185
Management of Personnel Resources,6.274458660919615,359.50000000000006,0.9708884104577267
Mathematics,0.0,0.0,0.46188023792306093
Mathematics,0.008726646259971648,0.5,0.46228744897269775
Mathematics,0.017453292519943295,1.0,0.46278934722868864
Mathematics,0.026179938779914945,1.5000000000000002,0.46339133412651706
Mathematics,0.03490658503988659,2.0,0.46409840427919763
Mathematics,0.04363323129985824,2.5,0.46491514818820834
Mathematics,0.05235987755982989,3.0000000000000004,0.46584575648343335
Mathematics,0.061086523819801536,3.5,0.46689402551860826
Mathematics,0.06981317007977318,4.0,0.46806336415130323
Mathematics,0.07853981633974483,4.5,0.46935680154121406
Mathematics,0.08726646259971647,5.0,0.4707769958073247
Mathematics,0.09599310885968812,5.5,0.47232624339314394
Mathematics,0.10471975511965978,6.000000000000001,0.4740064889994187
Mathematics,0.11344640137963143,6.5,0.4758193359552328
Mathematics,0.12217304763960307,7.0,0.4777660569109863
Mathematics,0.1308996938995747,7.499999999999999,0.4798476047500396
Mathematics,0.13962634015954636,8.0,0.48206462362960995
Mathematics,0.14835298641951802,8.5,0.484417460075481
Mathematics,0.15707963267948966,9.0,0.4869061740689458
Mathematics,0.16580627893946132,9.5,0.4895305500779493
Mathematics,0.17453292519943295,10.0,0.4922901079972743
Mathematics,0.1832595714594046,10.5,0.4951841139746921
Mathematics,0.19198621771937624,11.0,0.4982115911110105
Mathematics,0.2007128639793479,11.5,0.5013713300317018
Mathematics,0.20943951023931956,12.000000000000002,0.5046618993362092
Mathematics,0.2181661564992912,12.5,0.5080816559378789
Mathematics,0.22689280275926285,13.0,0.5116287553127588
Mathematics,0.23561944901923448,13.5,0.5153011616791413
Mathematics,0.24434609527920614,14.0,0.5190966581316765
Mathematics,0.2530727415391778,14.500000000000002,0.5230128567542215
Mathematics,0.2617993877991494,14.999999999999998,0.5270472087343089
Mathematics,0.27052603405912107,15.5,0.5311970144993304
Mathematics,0.2792526803190927,16.0,0.5354594338903775
Mathematics,0.2879793265790644,16.5,0.5398314963842507
Mathematics,0.29670597283903605,17.0,0.5443101113676737
Mathematics,0.30543261909900765,17.5,0.5488920784604013
Mathematics,0.3141592653589793,18.0,0.5535740978758724
Mathematics,0.32288591161895097,18.5,0.55835278079964
Mathematics,0.33161255787892263,19.0,0.5632246597571516
Mathematics,0.34033920413889424,19.5,0.568186198933882
Mathematics,0.3490658503988659,20.0,0.573233804402537
Mathematics,0.35779249665883756,20.5,0.5783638342042853
Mathematics,0.3665191429188092,21.0,0.5835726082240195
Mathematics,0.3752457891787809,21.5,0.5888564177936415
Mathematics,0.3839724354387525,22.0,0.5942115349525715
Mathematics,0.39269908169872414,22.5,0.5996342212912421
Mathematics,0.4014257279586958,23.0,0.6051207363013992
Mathematics,0.41015237421866746,23.5,0.6106673451567538
Mathematics,0.4188790204786391,24.000000000000004,0.6162703258489389
Mathematics,0.4276056667386107,24.5,0.6219259756069361
Mathematics,0.4363323129985824,25.0,0.6276306165331279
Mathematics,0.44505895925855404,25.5,0.6333806003958927
Mathematics,0.4537856055185257,26.0,0.6391723125271445
Mathematics,0.4625122517784973,26.5,0.6450021747833188
Mathematics,0.47123889803846897,27.0,0.6508666475398955
Mathematics,0.4799655442984406,27.5,0.65676223070248
Mathematics,0.4886921905584123,28.0,0.6626854637315078
Mathematics,0.49741883681838395,28.500000000000004,0.668632924692615
Mathematics,0.5061454830783556,29.000000000000004,0.6746012283603461
Mathematics,0.5148721293383273,29.500000000000004,0.6805870234188989
Mathematics,0.5235987755982988,29.999999999999996,0.6865869888197546
Mathematics,0.5323254218582705,30.5,0.6925978293720106
Mathematics,0.5410520681182421,31.0,0.698616270656725
Mathematics,0.5497787143782138,31.5,0.7046390533713031
Mathematics,0.5585053606381855,32.0,0.7106629272236088
Mathematics,0.5672320068981571,32.5,0.7166846445077939
Mathematics,0.5759586531581288,33.0,0.7227009535045307
Mathematics,0.5846852994181004,33.5,0.7287085918571684
Mathematics,0.5934119456780721,34.0,0.7347042800821116
Mathematics,0.6021385919380436,34.5,0.7406847153762045
Mathematics,0.6108652381980153,35.0,0.7466465658860166
Mathematics,0.619591884457987,35.5,0.7525864656034695
Mathematics,0.6283185307179586,36.0,0.7585010100492099
Mathematics,0.6370451769779303,36.5,0.7643867528994501
Mathematics,0.6457718232379019,37.0,0.770240203703683
Mathematics,0.6544984694978736,37.5,0.7760578268297874
Mathematics,0.6632251157578453,38.0,0.7818360417596719
Mathematics,0.6719517620178169,38.5,0.7875712248428882
Mathematics,0.6806784082777885,39.0,0.7932597125977571
Mathematics,0.6894050545377601,39.5,0.7988978066297263
Mathematics,0.6981317007977318,40.0,0.8044817802151382
Mathematics,0.7068583470577035,40.5,0.8100078865756278
Mathematics,0.7155849933176751,41.0,0.8154723688443107
Mathematics,0.7243116395776468,41.5,0.8208714717000458
Mathematics,0.7330382858376184,42.0,0.8262014546207803
Mathematics,0.7417649320975901,42.5,0.8314586066815809
Mathematics,0.7504915783575618,43.0,0.8366392627978521
Mathematics,0.7592182246175333,43.5,0.841739821289764
Mathematics,0.767944870877505,44.0,0.8467567626204305
Mathematics,0.7766715171374766,44.5,0.8516866691382116
Mathematics,0.7853981633974483,45.0,0.8565262456330367
Mathematics,0.7941248096574199,45.5,0.8612723404981042
Mathematics,0.8028514559173916,46.0,0.8659219672720329
Mathematics,0.8115781021773633,46.5,0.8704723263227434
Mathematics,0.8203047484373349,47.0,0.874920826423269
Mathematics,0.8290313946973066,47.5,0.8792651059614839
Mathematics,0.8377580409572782,48.00000000000001,0.883503053520573
Mathematics,0.8464846872172498,48.5,0.8876328275649964
Mathematics,0.8552113334772214,49.0,0.89165287496784
Mathematics,0.8639379797371931,49.5,0.8955619481197443
Mathematics,0.8726646259971648,50.0,0.8993591203670913
Mathematics,0.8813912722571364,50.5,0.903043799537693
Mathematics,0.8901179185171081,51.0,0.9066157393257911
Mathematics,0.8988445647770797,51.5,0.910075048324572
Mathematics,0.9075712110370514,52.0,0.9134221965134601
Mathematics,0.9162978572970231,52.50000000000001,0.9166580190289695
Mathematics,0.9250245035569946,53.0,0.9197837170716052
Mathematics,0.9337511498169663,53.5,0.9228008558269779
Mathematics,0.9424777960769379,54.0,0.9257113593066271
Mathematics,0.9512044423369096,54.5,0.9285175020427399
Mathematics,0.9599310885968813,55.0,0.9312218976007025
Mathematics,0.9686577348568529,55.5,0.9338274839039117
Mathematics,0.9773843811168246,56.0,0.9363375053961592
Mathematics,0.9861110273767962,56.5,0.9387554920979126
Mathematics,0.9948376736367679,57.00000000000001,0.9410852356435642
Mathematics,1.0035643198967394,57.5,0.9433307624169753
Mathematics,1.0122909661567112,58.00000000000001,0.9454963039320516
Mathematics,1.0210176124166828,58.5,0.9475862646333725
Mathematics,1.0297442586766545,59.00000000000001,0.9496051873188511
Mathematics,1.038470904936626,59.5,0.9515577164116812
Mathematics,1.0471975511965976,59.99999999999999,0.9534485593323021
Mathematics,1.0559241974565694,60.5,0.9552824462425122
Mathematics,1.064650843716541,61.0,0.9570640884530278
Mathematics,1.0733774899765127,61.50000000000001,0.9587981358025769
Mathematics,1.0821041362364843,62.0,0.9604891333308543
Mathematics,1.090830782496456,62.50000000000001,0.9621414775792928
Mathematics,1.0995574287564276,63.0,0.9637593728624834
Mathematics,1.1082840750163994,63.50000000000001,0.9653467878591833
Mathematics,1.117010721276371,64.0,0.9669074128751024
Mathematics,1.1257373675363425,64.5,0.9684446181300772
Mathematics,1.1344640137963142,65.0,0.9699614134197675
Mathematics,1.1431906600562858,65.5,0.9714604094967265
Mathematics,1.1519173063162575,66.0,0.9729437815075752
Mathematics,1.160643952576229,66.5,0.9744132348121568
Mathematics,1.1693705988362009,67.0,0.9758699734969747
Mathematics,1.1780972450961724,67.5,0.9773146718790809
Mathematics,1.1868238913561442,68.0,0.9787474492778984
Mathematics,1.1955505376161157,68.5,0.9801678483114153
Mathematics,1.2042771838760873,69.0,0.9815748169498693
Mathematics,1.213003830136059,69.5,0.9829666945345938
Mathematics,1.2217304763960306,70.0,0.9843412019423078
Mathematics,1.2304571226560024,70.5,0.9856954360459065
Mathematics,1.239183768915974,71.0,0.9870258685920257
Mathematics,1.2479104151759457,71.5,0.9883283495834038
Mathematics,1.2566370614359172,72.0,0.989598115220639
Mathematics,1.265363707695889,72.5,0.9908298004235349
Mathematics,1.2740903539558606,73.0,0.992017455917066
Mathematics,1.2828170002158321,73.5,0.9931545698313485
Mathematics,1.2915436464758039,74.0,0.9942340937291305
Mathematics,1.3002702927357754,74.5,0.9952484729384814
Mathematics,1.3089969389957472,75.0,0.9961896810328636
Mathematics,1.3177235852557188,75.5,0.9970492582658781
Mathematics,1.3264502315156905,76.0,0.997818353734033
Mathematics,1.335176877775662,76.5,0.998487771008142
Mathematics,1.3439035240356338,77.0,0.9990480169427653
Mathematics,1.3526301702956054,77.5,0.9994893533437502
Mathematics,1.361356816555577,78.0,0.9998018511467168
Mathematics,1.3700834628155487,78.5,0.9999754467345608
Mathematics,1.3788101090755203,79.0,1.0
Mathematics,1.387536755335492,79.5,0.9998653537401464
Mathematics,1.3962634015954636,80.0,0.9995613939542751
Mathematics,1.4049900478554354,80.5,0.9990781106036587
Mathematics,1.413716694115407,81.0,0.998405658383684
Mathematics,1.4224433403753787,81.5,0.9975344170537018
Mathematics,1.4311699866353502,82.0,0.9964550508692595
Mathematics,1.4398966328953218,82.5,0.9951585666646944
Mathematics,1.4486232791552935,83.0,0.993636370141518
Mathematics,1.457349925415265,83.5,0.9918803199296671
Mathematics,1.4660765716752369,84.0,0.989882779004472
Mathematics,1.4748032179352084,84.5,0.9876366630620429
Mathematics,1.4835298641951802,85.0,0.9851354854795518
Mathematics,1.4922565104551517,85.5,0.9823733985144459
Mathematics,1.5009831567151235,86.0,0.9793452304277074
Mathematics,1.509709802975095,86.5,0.976046518250652
Mathematics,1.5184364492350666,87.0,0.9724735359520735
Mathematics,1.5271630954950384,87.5,0.9686233178024645
Mathematics,1.53588974175501,88.0,0.9644936767741875
Mathematics,1.5446163880149817,88.5,0.9600832178603643
Mathematics,1.5533430342749532,89.0,0.9553913462404933
Mathematics,1.562069680534925,89.5,0.9504182702668652
Mathematics,1.5707963267948966,90.0,0.9451649992922434
Mathematics,1.5795229730548683,90.5,0.939633336405517
Mathematics,1.5882496193148399,91.0,0.9338258661875556
Mathematics,1.5969762655748114,91.5,0.9277459376438346
Mathematics,1.6057029118347832,92.0,0.9213976425130337
Mathematics,1.6144295580947547,92.5,0.9147857891912303
Mathematics,1.6231562043547265,93.0,0.9079158725491026
Mathematics,1.631882850614698,93.5,0.900794039954243
Mathematics,1.6406094968746698,94.0,0.8934270538418939
Mathematics,1.6493361431346414,94.5,0.8858222512048006
Mathematics,1.6580627893946132,95.0,0.8779875003961137
Mathematics,1.6667894356545847,95.5,0.8699311556581283
Mathematics,1.6755160819145565,96.00000000000001,0.8616620098039157
Mathematics,1.684242728174528,96.5,0.8531892454884525
Mathematics,1.6929693744344996,97.0,0.844522385510604
Mathematics,1.7016960206944713,97.5,0.8356712425872683
Mathematics,1.710422666954443,98.0,0.8266458690361638
Mathematics,1.7191493132144147,98.5,0.817456506794285
Mathematics,1.7278759594743862,99.0,0.8081135381851059
Mathematics,1.736602605734358,99.5,0.7986274378293999
Mathematics,1.7453292519943295,100.0,0.7890087260723911
Mathematics,1.7540558982543013,100.50000000000001,0.7792679242741081
Mathematics,1.7627825445142729,101.0,0.7694155122807305
Mathematics,1.7715091907742444,101.5,0.7594618883627497
Mathematics,1.7802358370342162,102.0,0.7494173318713782
Mathematics,1.7889624832941877,102.5,0.7392919688282997
Mathematics,1.7976891295541595,103.0,0.7290957406260244
Mathematics,1.806415775814131,103.5,0.7188383759773258
Mathematics,1.8151424220741028,104.0,0.7085293662129415
Mathematics,1.8238690683340744,104.5,0.6981779439874687
Mathematics,1.8325957145940461,105.00000000000001,0.6877930654146022
Mathematics,1.8413223608540177,105.5,0.6773833956150804
Mathematics,1.8500490071139892,106.0,0.6669572976242981
Mathematics,1.858775653373961,106.5,0.6565228245719948
Mathematics,1.8675022996339325,107.0,0.6460877150140619
Mathematics,1.8762289458939043,107.5,0.6356593912666977
Mathematics,1.8849555921538759,108.0,0.6252449605661902
Mathematics,1.8936822384138476,108.5,0.6148512188537113
Mathematics,1.9024088846738192,109.0,0.6044846569639629
Mathematics,1.911135530933791,109.50000000000001,0.5941514689793741
Mathematics,1.9198621771937625,110.0,0.583857562498005
Mathematics,1.928588823453734,110.5,0.573608570553335
Mathematics,1.9373154697137058,111.0,0.5634098649177707
Mathematics,1.9460421159736774,111.5,0.5532665705189052
Mathematics,1.9547687622336491,112.0,0.5431835806982152
Mathematics,1.9634954084936207,112.5,0.5331655730458825
Mathematics,1.9722220547535925,113.0,0.5232170255525284
Mathematics,1.980948701013564,113.5,0.5133422328287253
Mathematics,1.9896753472735358,114.00000000000001,0.5035453221558606
Mathematics,1.9984019935335073,114.5,0.4938302691470757
Mathematics,2.007128639793479,115.0,0.48420091281423044
Mathematics,2.0158552860534504,115.49999999999999,0.4746609698558782
Mathematics,2.0245819323134224,116.00000000000001,0.4652140480017265
Mathematics,2.033308578573394,116.5,0.45586365827066905
Mathematics,2.0420352248333655,117.0,0.44661322602188597
Mathematics,2.050761871093337,117.5,0.437466100701379
Mathematics,2.059488517353309,118.00000000000001,0.4284255642092901
Mathematics,2.0682151636132806,118.50000000000001,0.4194948378361784
Mathematics,2.076941809873252,119.0,0.41067708773874273
Mathematics,2.0856684561332237,119.5,0.401975428947074
Mathematics,2.0943951023931953,119.99999999999999,0.39339292791605485
Mathematics,2.1031217486531673,120.50000000000001,0.38493260365286264
Mathematics,2.111848394913139,121.0,0.37659742747039754
Mathematics,2.1205750411731104,121.5,0.3683903214327178
Mathematics,2.129301687433082,122.0,0.36031415557309154
Mathematics,2.138028333693054,122.50000000000001,0.35237174397790694
Mathematics,2.1467549799530254,123.00000000000001,0.3445658398404203
Mathematics,2.155481626212997,123.5,0.33689912959704177
Mathematics,2.1642082724729685,124.0,0.32937422626562735
Mathematics,2.17293491873294,124.49999999999999,0.3219936621100061
Mathematics,2.181661564992912,125.00000000000001,0.31475988075782424
Mathematics,2.1903882112528836,125.5,0.30767522889977705
Mathematics,2.199114857512855,126.0,0.3007419476975198
Mathematics,2.2078415037728267,126.5,0.29396216402513686
Mathematics,2.2165681500327987,127.00000000000001,0.2873378816651099
Mathematics,2.2252947962927703,127.50000000000001,0.2808709725744304
Mathematics,2.234021442552742,128.0,0.2745631683300085
Mathematics,2.2427480888127134,128.5,0.26841605185500667
Mathematics,2.251474735072685,129.0,0.26243104951934676
Mathematics,2.260201381332657,129.5,0.25660942369858986
Mathematics,2.2689280275926285,130.0,0.25095226586584873
Mathematics,2.2776546738526,130.5,0.2454604902815248
Mathematics,2.2863813201125716,131.0,0.24013482833566618
Mathematics,2.2951079663725436,131.5,0.2349758235877389
Mathematics,2.303834612632515,132.0,0.22998382753878593
Mathematics,2.3125612588924866,132.5,0.22515899616141632
Mathematics,2.321287905152458,133.0,0.22050128720398154
Mathematics,2.3300145514124297,133.5,0.21601045827672402
Mathematics,2.3387411976724017,134.0,0.21168606571975654
Mathematics,2.3474678439323733,134.5,0.20752746424548885
Mathematics,2.356194490192345,135.0,0.20353380734163995
Mathematics,2.3649211364523164,135.5,0.1997040484152863
Mathematics,2.3736477827122884,136.0,0.1960369426535172
Mathematics,2.38237442897226,136.5,0.1925310495722071
Mathematics,2.3911010752322315,137.0,0.18918473622115356
Mathematics,2.399827721492203,137.5,0.18599618101134593
Mathematics,2.4085543677521746,138.0,0.18296337812836855
Mathematics,2.4172810140121466,138.5,0.18008414249486895
Mathematics,2.426007660272118,139.0,0.17735611524455622
Mathematics,2.4347343065320897,139.5,0.17477676967027114
Mathematics,2.443460952792061,140.0,0.17234341760921354
Mathematics,2.452187599052033,140.5,0.1700532162293313
Mathematics,2.4609142453120048,141.0,0.1679031751820948
Mathematics,2.4696408915719763,141.5,0.16589016408830579
Mathematics,2.478367537831948,142.0,0.16401092032514858
Mathematics,2.4870941840919194,142.5,0.1622620570842894
Mathematics,2.4958208303518914,143.0,0.16064007167240762
Mathematics,2.504547476611863,143.5,0.1591413540270223
Mathematics,2.5132741228718345,144.0,0.15776219542180206
Mathematics,2.522000769131806,144.5,0.15649879733666994
Mathematics,2.530727415391778,145.0,0.15534728046888774
Mathematics,2.5394540616517496,145.5,0.15430369386190942
Mathematics,2.548180707911721,146.0,0.15336402412909916
Mathematics,2.5569073541716927,146.5,0.15252420474942233
Mathematics,2.5656340004316642,147.0,0.15178012541192903
Mathematics,2.5743606466916362,147.5,0.1511276413852849
Mathematics,2.5830872929516078,148.0,0.15056258288778201
Mathematics,2.5918139392115793,148.5,0.1500807644322171
Mathematics,2.600540585471551,149.0,0.1496779941188064
Mathematics,2.609267231731523,149.5,0.1493500828479525
Mathematics,2.6179938779914944,150.0,0.14909285342325776
Mathematics,2.626720524251466,150.5,0.1489021495137402
Mathematics,2.6354471705114375,151.0,0.14877384444282393
Mathematics,2.644173816771409,151.5,0.14870384977039997
Mathematics,2.652900463031381,152.0,0.14868812363316117
Mathematics,2.6616271092913526,152.5,0.14872267880755838
Mathematics,2.670353755551324,153.0,0.14880359045916697
Mathematics,2.6790804018112957,153.5,0.14892700354204869
Mathematics,2.6878070480712677,154.0,0.14908913981188895
Mathematics,2.6965336943312392,154.5,0.14928630441732182
Mathematics,2.705260340591211,155.0,0.14951489203496596
Mathematics,2.7139869868511823,155.5,0.14977139251529306
Mathematics,2.722713633111154,156.0,0.15005239600856463
Mathematics,2.731440279371126,156.5,0.15035459754269362
Mathematics,2.7401669256310974,157.0,0.15067480102801542
Mathematics,2.748893571891069,157.5,0.1510099226675637
Mathematics,2.7576202181510405,158.0,0.15135699375551986
Mathematics,2.7663468644110125,158.5,0.15171316285099326
Mathematics,2.775073510670984,159.0,0.1520756973191523
Mathematics,2.7838001569309556,159.5,0.15244198423690689
Mathematics,2.792526803190927,160.0,0.1528095306657718
Mathematics,2.8012534494508987,160.5,0.15317596330015487
Mathematics,2.8099800957108707,161.0,0.15353902750503498
Mathematics,2.8187067419708423,161.5,0.1538965857627397
Mathematics,2.827433388230814,162.0,0.15424661555422642
Mathematics,2.8361600344907854,162.5,0.154587206705822
Mathematics,2.8448866807507573,163.0,0.1549165582377083
Mathematics,2.853613327010729,163.5,0.1552329747554673
Mathematics,2.8623399732707004,164.0,0.15553486243064402
Mathematics,2.871066619530672,164.5,0.15582072462047658
Mathematics,2.8797932657906435,165.0,0.1560891571806039
Mathematics,2.8885199120506155,165.5,0.15633884352764235
Mathematics,2.897246558310587,166.0,0.15656854951095978
Mathematics,2.9059732045705586,166.5,0.1567771181547326
Mathematics,2.91469985083053,167.0,0.1569634643324071
Mathematics,2.923426497090502,167.5,0.15712656943598036
Mathematics,2.9321531433504737,168.0,0.15726547610205438
Mathematics,2.9408797896104453,168.5,0.15737928305539522
Mathematics,2.949606435870417,169.0,0.1574671401287569
Mathematics,2.9583330821303884,169.5,0.15752824351502692
Mathematics,2.9670597283903604,170.0,0.1575618313043468
Mathematics,2.975786374650332,170.5,0.1575671793547968
Mathematics,2.9845130209103035,171.0,0.157543597540562
Mathematics,2.993239667170275,171.5,0.15749042641627015
Mathematics,3.001966313430247,172.0,0.1574070343304886
Mathematics,3.0106929596902186,172.5,0.15729281501524728
Mathematics,3.01941960595019,173.0,0.15714718567201386
Mathematics,3.0281462522101616,173.5,0.1569695855678575
Mathematics,3.036872898470133,174.0,0.1567594751486945
Mathematics,3.045599544730105,174.5,0.1565163356696036
Mathematics,3.0543261909900767,175.0,0.15623966933531575
Mathematics,3.0630528372500483,175.5,0.15592899993722462
Mathematics,3.07177948351002,176.0,0.15558387396670625
Mathematics,3.080506129769992,176.5,0.15520386217827611
Mathematics,3.0892327760299634,177.0,0.15478856157022594
Mathematics,3.097959422289935,177.5,0.15433759774494474
Mathematics,3.1066860685499065,178.0,0.1538506276062171
Mathematics,3.115412714809878,178.5,0.15332734234645662
Mathematics,3.12413936106985,179.0,0.15276747067313962
Mathematics,3.1328660073298216,179.5,0.1521707822206897
Mathematics,3.141592653589793,180.0,0.151537091091766
Mathematics,3.1503192998497647,180.5,0.15086625947035492
Mathematics,3.1590459461097367,181.0,0.15015820124826373
Mathematics,3.167772592369708,181.5,0.14941288560657964
Mathematics,3.1764992386296798,182.0,0.14863034049437285
Mathematics,3.1852258848896513,182.5,0.14781065594838164
Mathematics,3.193952531149623,183.0,0.1469539871995841
Mathematics,3.202679177409595,183.5,0.14606055751541033
Mathematics,3.2114058236695664,184.0,0.14513066072982841
Mathematics,3.220132469929538,184.5,0.1441646634175991
Mathematics,3.2288591161895095,185.0,0.1431630066735768
Mathematics,3.2375857624494815,185.5,0.14212620746297291
Mathematics,3.246312408709453,186.0,0.141054859513921
Mathematics,3.2550390549694246,186.5,0.13994963372941152
Mathematics,3.263765701229396,187.0,0.13881127810162852
Mathematics,3.2724923474893677,187.5,0.13764061711782788
Mathematics,3.2812189937493397,188.0,0.13643855065307378
Mathematics,3.2899456400093112,188.5,0.1352060523513133
Mathematics,3.2986722862692828,189.0,0.13394416750233648
Mathematics,3.3073989325292543,189.5,0.13265401042806488
Mathematics,3.3161255787892263,190.0,0.13133676139726017
Mathematics,3.324852225049198,190.5,0.1299936630930785
Mathematics,3.3335788713091694,191.0,0.1286260166628465
Mathematics,3.342305517569141,191.5,0.12723517738395235
Mathematics,3.351032163829113,192.00000000000003,0.12582254998376563
Mathematics,3.3597588100890845,192.5,0.12438958365499377
Mathematics,3.368485456349056,193.0,0.12293776681080269
Mathematics,3.3772121026090276,193.5,0.12146862162635814
Mathematics,3.385938748868999,194.0,0.1199836984151527
Mathematics,3.394665395128971,194.5,0.11848456988957339
Mathematics,3.4033920413889427,195.0,0.11697282535562564
Mathematics,3.4121186876489142,195.5,0.1154500648915731
Mathematics,3.420845333908886,196.0,0.11391789355949745
Mathematics,3.429571980168858,196.50000000000003,0.1123779156974443
Mathematics,3.4382986264288293,197.0,0.11083172933794247
Mathematics,3.447025272688801,197.5,0.10928092079629052
Mathematics,3.4557519189487724,198.0,0.107727059469156
Mathematics,3.464478565208744,198.5,0.10617169288076048
Mathematics,3.473205211468716,199.0,0.10461634201030096
Mathematics,3.4819318577286875,199.5,0.10306249693033112
Mathematics,3.490658503988659,200.0,0.10151161278165723
Mathematics,3.4993851502486306,200.5,0.09996510610596375
Mathematics,3.5081117965086026,201.00000000000003,0.09842435155292523
Mathematics,3.516838442768574,201.5,0.09689067897405777
Mathematics,3.5255650890285457,202.0,0.09536537091106913
Mathematics,3.5342917352885173,202.5,0.09384966048205277
Mathematics,3.543018381548489,203.0,0.09234472966458104
Mathematics,3.551745027808461,203.5,0.09085170797065567
Mathematics,3.5604716740684323,204.0,0.08937167150460727
Mathematics,3.569198320328404,204.5,0.08790564239145106
Mathematics,3.5779249665883754,205.0,0.08645458855994143
Mathematics,3.5866516128483474,205.50000000000003,0.08501942386165
Mathematics,3.595378259108319,206.0,0.08360100850485971
Mathematics,3.6041049053682905,206.5,0.08220014977992146
Mathematics,3.612831551628262,207.0,0.0808176030509949
Mathematics,3.6215581978882336,207.5,0.0794540729877756
Mathematics,3.6302848441482056,208.0,0.07811021500991089
Mathematics,3.639011490408177,208.5,0.07678663691631107
Mathematics,3.6477381366681487,209.0,0.07548390067145731
Mathematics,3.6564647829281203,209.5,0.07420252432107857
Mathematics,3.6651914291880923,210.00000000000003,0.07294298401018179
Mathematics,3.673918075448064,210.5,0.07170571607735272
Mathematics,3.6826447217080354,211.0,0.07049111920045656
Mathematics,3.691371367968007,211.5,0.06929955657032835
Mathematics,3.7000980142279785,212.0,0.06813135807070354
Mathematics,3.7088246604879505,212.5,0.06698682244446777
Mathematics,3.717551306747922,213.0,0.06586621942824897
Mathematics,3.7262779530078936,213.5,0.0647697918394005
